ID,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net ,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Depozito,Yakıt Tipi,Yetkili Ofis,Rent,Site İçerisinde,Krediye Uygunluk,Tapu Durumu,Takas,Kira Getirisi
1988,Ankara,Çankaya,Gaziosmanpaşa,83743-205,26-02-2023,5,200,Ara Kat,7,Merkezi (Pay Ölçer),12,Eşyalı Değil,2,,,,,,"21,000",,,"21,000",Evet (Site Adı Belirtilmemiş),,,,
1989,Ankara,Etimesgut,Aşağıyurtçu,8315-12559,08-04-2023,8,500,,0,Kombi,3,Eşyalı Değil,3,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,,"22,500",Yurtkent Ankara Villaları,,,,
1990,Ankara,Çankaya,Huzur,3044-3969,03-04-2023,2,50,1,0,Kombi,5,Eşyalı Değil,1,Betonarme,Sıfır,Boş,150,"Doğu, Batı","16,000",Doğalgaz,Evet,"7,500",,,,,
1991,Ankara,Çankaya,Gaziosmanpaşa,4129-1893,11-04-2023,5,260,3,10,Kombi,3,,2,,,,"2,500",,"24,150",,,"24,150",,,,,
1992,Ankara,Gölbaşı,İncek,95770-1621,25-01-2023,9,900,,15,Kombi,2,Eşyalı Değil,8,,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı","80,000",Doğalgaz,,"80,000",,,,,
1993,Ankara,Çankaya,Ertuğrulgazi,57973-956,11-04-2023,3,120,1,28,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,30,"Güney, Doğu","8,000",Doğalgaz,Evet,"8,000",,,,,
1994,Ankara,Altındağ,Gültepe,131346-156,04-04-2023,3,85,10,7,Merkezi (Pay Ölçer),13,Eşyalı,1,Betonarme,İkinci El,Boş,185,"Güney, Doğu","7,000",Doğalgaz,Evet,"7,500",ORKİDE PARK SİTESİ,,,,
1995,Ankara,Çankaya,100. Yıl,119128-240,31-01-2023,4,180,3,22,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,,"Güney, Doğu","30,000",Doğalgaz,Evet,"15,000",,,,,
1996,Ankara,Çankaya,Büyükesat,43014-2585,10-02-2023,5,160,Ara Kat,5,Merkezi (Pay Ölçer),35,Eşyalı Değil,2,Betonarme,,Boş,,,,,,"33,000",MESA KOZA 66,,,,
1997,Ankara,Çankaya,Güvenevler,4537-9716,22-03-2023,4,125,2,35,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,"2,000",Doğu,,Doğalgaz,Evet,"15,000",,,,,
1998,Ankara,Çankaya,Yıldızevler,16602-1566,16-02-2023,4,170,Ara Kat,10,Merkezi,8,Eşyalı,2,,,,"2,500",,,Doğalgaz,,"20,000",,,,,
1999,Ankara,Keçiören,Ufuktepe,136463-7,06-04-2023,3,110,Giriş Katı,15,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,"5,250",Doğalgaz,Evet,"5,250",,,,,
2000,Ankara,Çankaya,Oran,69052-4453,22-03-2023,6,342,21 ve üzeri,11,Merkezi (Pay Ölçer),30,Eşyalı,5,,,Mülk Sahibi,1-Aug,"Güney, Doğu",,,,"140,000",Park Oran Konutları,Uygun değil,,,
2001,Ankara,Çankaya,Barbaros,124381-130,10-04-2023,4,185,4,26,Merkezi,5,Eşyalı,1,,,Boş,,"Doğu, Batı",,,,"25,000",,Uygun değil,,,
2002,Ankara,Yenimahalle,Esentepe,111469-373,20-03-2023,12,"1,200",,24,Kombi,3,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,40,"Kuzey, Güney, Doğu, Batı","22,500",Doğalgaz,Evet,"32,500",,,,,
2003,Ankara,Yenimahalle,Emniyet,118478-513,29-03-2023,1,45,En Üst Kat,0,Kombi,3,Eşyalı,1,Betonarme,Sıfır,Boş,1,"Kuzey, Batı","18,000",Doğalgaz,,"10,000",,,,,
2004,Ankara,Çankaya,Koru,6898-1021,04-04-2023,4,120,10,19,Merkezi,11,Eşyalı Değil,1,,,Kiracılı,"1,650","Güney, Batı","12,000",Doğalgaz,Evet,"12,000",Evet (Site Adı Belirtilmemiş),,,,
2005,Ankara,Çankaya,Konutkent,4018-4153,23-03-2023,2,100,7,0,VRV,30,Eşyalı Değil,2,,,Boş,Feb-25,,,,,"20,000",Elya Royal Tower,Uygun değil,,,
2006,Ankara,Mamak,Demirlibahçe,80588-1403,09-04-2023,4,100,1,40,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu","8,000",Doğalgaz,Evet,"8,000",,,,,
2007,Ankara,Çankaya,Büyükesat,38897-1057,08-03-2023,4,215,Giriş Katı,1,Kombi,2,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",,Doğalgaz,Evet,"40,000",,,,,
2008,Ankara,Çankaya,İlkadım,10249-3887,09-04-2023,3,110,8,20,Merkezi,12,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,100","Kuzey, Doğu",,Doğalgaz,Evet,"12,000",Evet (Site Adı Belirtilmemiş),,,,
2009,Ankara,Çankaya,Büyükesat,4337-2676,31-03-2023,7,330,Ara Kat,20,Kombi,3,Eşyalı Değil,3,Betonarme,İkinci El,Boş,100,"Kuzey, Doğu","27,000",Doğalgaz,,"29,000",,,,,
2010,Ankara,Çankaya,İlkbahar,3420-9219,07-03-2023,3,160,Giriş Katı,4,Merkezi (Pay Ölçer),28,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Doğu","13,500",Doğalgaz,Evet,"13,500",Güney Park Konutları,,,,
2011,Ankara,Çankaya,Balgat,44819-1876,10-04-2023,4,110,Yüksek Giriş,31,Merkezi,2,Eşyalı,1,Betonarme,İkinci El,Boş,"1,000",Batı,"15,000",Doğalgaz,Evet,"15,000",,,,,
2012,Ankara,Altındağ,Battalgazi,3920-9954,21-03-2023,5,200,En Üst Kat,20,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu",,Doğalgaz,Evet,"7,500",,,,,
2013,Ankara,Çankaya,Yukarı Bahçelievler,131733-359,25-02-2023,4,130,Giriş Katı,30,Kombi,3,Eşyalı,1,Betonarme,,Boş,100,,"30,000",Doğalgaz,,"15,000",,,,,
2014,Ankara,Çankaya,Kazım Özalp,1612-3041,04-03-2023,2,68,5,13,Merkezi,14,Eşyalı,1,Betonarme,İkinci El,,"2,500",Doğu,"18,500",Doğalgaz,Evet,"11,750",çankaya rsdence,,,,
2015,Ankara,Çankaya,Aziziye,21509-2048,06-04-2023,6,380,Ara Kat,25,Merkezi (Pay Ölçer),25,Eşyalı,3,Betonarme,İkinci El,Boş,"2,000",,,Doğalgaz,Evet,"22,500",,,,,
2016,Ankara,Çankaya,Osman Temiz,76774-2053,20-03-2023,4,125,2,27,Kombi,2,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Doğu, Batı","12,500",Doğalgaz,Evet,"12,500",,,,,
2017,Ankara,Çankaya,Mustafa Kemal,10495-7718,02-04-2023,3,95,4,4,Merkezi (Pay Ölçer),4,Eşyalı,2,,,Boş,,,,,,"26,000",Mahall Ankara,Uygun değil,,,
2018,Ankara,Çankaya,Büyükesat,83743-278,11-03-2023,3,100,Ara Kat,4,Merkezi (Pay Ölçer),35,Eşyalı Değil,2,,,,,,"22,500",,,"22,500",Mesa 66,,,,
2019,Ankara,Çankaya,Oran,30001-6673,24-03-2023,3,125,4,10,Merkezi,30,Eşyalı Değil,1,Betonarme,İkinci El,Boş,600,"Güney, Doğu",,Doğalgaz,Evet,"19,000",PARK ORAN KONUTLARI,,,,
2020,Ankara,Çankaya,Alacaatlı,117736-35,31-01-2023,9,"2,300",,9,Kombi,3,Eşyalı Değil,5,Betonarme,İkinci El,Boş,1,"Kuzey, Güney, Doğu, Batı","70,000",Doğalgaz,Evet,"70,000",,,,,
2021,Ankara,Çankaya,Eti,37154-29,22-03-2023,3,125,Ara Kat,25,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,300,Güney,"30,000",Doğalgaz,Evet,"10,000",,,,,
2022,Ankara,Çankaya,Büyükesat,4129-1726,11-04-2023,4,220,Ara Kat,11,Merkezi (Pay Ölçer),10,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,"28,500",Doğalgaz,Evet,"32,500",,,,,
2023,Ankara,Çankaya,Oran,69052-4413,10-04-2023,6,342,21 ve üzeri,11,Merkezi (Pay Ölçer),30,Eşyalı Değil,3,,,Mülk Sahibi,1-Aug,"Güney, Doğu",,,,"85,000",Park Oran Konutları,Uygun değil,,,
2024,Ankara,Altındağ,Hacettepe,125384-88,25-03-2023,4,170,Ara Kat,20,Kombi,7,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Batı","7,000",Doğalgaz,Evet,"10,000",,,,,
2025,Ankara,Keçiören,Ayvalı,59400-17,25-03-2023,2,65,3,5,Merkezi,15,Eşyalı,1,Betonarme,İkinci El,Boş,"1,000",,"15,000",Doğalgaz,Evet,"10,000",,,,,
2026,Ankara,Çankaya,Emek,9609-4131,11-03-2023,5,200,En Üst Kat,25,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,150,"Güney, Batı","37,000",Doğalgaz,Evet,"18,500",,,,,
2027,Ankara,Çankaya,Alacaatlı,3044-3968,03-04-2023,2,49,8,6,Merkezi (Pay Ölçer),17,Eşyalı,1,Betonarme,İkinci El,Kiracılı,528,,"18,600",Doğalgaz,Evet,"9,300",Relax Plus Konutları,,,,
2028,Ankara,Etimesgut,Göksu,3191-10780,04-04-2023,3,127,1,5,Merkezi (Pay Ölçer),5,,2,,,,"1,030",,,,,"15,000",,,,,
2029,Ankara,Çankaya,Oran,2888-14624,22-02-2023,5,216,21 ve üzeri,5,Merkezi (Pay Ölçer),30,Eşyalı,2,,,Boş,,"Güney, Doğu",,,,"30,000",Park Oran Konutları,Uygun değil,,,
2030,Ankara,Çankaya,Karapınar,111089-251,05-03-2023,4,165,4,18,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,200,"Kuzey, Batı","12,000",Doğalgaz,Evet,"12,000",,,,,
2031,Ankara,Keçiören,Pınarbaşı,0-40378355,01-03-2023,6,240,2,30,Kombi,2,Eşyalı Değil,2,Betonarme,İkinci El,Boş,150,,"10,000",Doğalgaz,,"10,000",,,,,
2032,Ankara,Çankaya,Güvenevler,11004-912,22-02-2023,3,140,1,35,Merkezi,3,Eşyalı,2,Betonarme,İkinci El,Kiracılı,,,"22,000",Doğalgaz,Evet,"20,000",,,,,
2033,Ankara,Çankaya,Yıldızevler,0-39633808,03-02-2023,7,360,En Üst Kat,15,Merkezi (Pay Ölçer),8,Eşyalı Değil,3,Betonarme,İkinci El,Boş,"1,300","Güney, Doğu","30,000",Doğalgaz,,"35,000",Vadi Panorama Evleri,,,,
2034,Ankara,Altındağ,Kale,132472-25,17-03-2023,4,90,Yüksek Giriş,35,Soba,2,Eşyalı Değil,1,Kagir,İkinci El,Boş,40,Batı,"5,000",Kömür-Odun,Evet,"8,000",,,,,
2035,Ankara,Çankaya,Kızılay,7701-2049,31-03-2023,4,140,2,25,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,"Güney, Doğu, Batı","5,500",Doğalgaz,Evet,"8,500",,,,,
2036,Ankara,Çankaya,Güzeltepe,128052-128,09-03-2023,6,380,2,11,Kombi,4,Eşyalı Değil,3,,,Boş,500,"Güney, Doğu, Batı",,,,"29,000",Alper Sitesi,Uygun değil,,,
2037,Ankara,Mamak,Demirlibahçe,40334-201,11-04-2023,2,100,Giriş Katı,20,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Batı,,Doğalgaz,Evet,"5,850",,,,,
2038,Ankara,Çankaya,Konutkent,4018-4152,23-03-2023,3,130,7,0,VRV,30,Eşyalı Değil,2,,,Boş,Feb-35,,,,,"22,000",Elya Royal Tower,Uygun değil,,,
2039,Ankara,Çankaya,Aziziye,110876-272,09-03-2023,4,220,Ara Kat,8,Merkezi (Pay Ölçer),42,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,"35,400",Doğalgaz,,"35,400",,,,,
2040,Ankara,Çankaya,Kızılay,131834-64,01-04-2023,4,110,2,21,Kombi,4,Eşyalı,1,,,Mülk Sahibi,100,,,,,"7,500",,Uygun değil,,,
2041,Ankara,Yenimahalle,Emniyet,118478-512,20-03-2023,1,40,2,0,Merkezi,3,Eşyalı,1,Betonarme,Sıfır,Boş,1,"Kuzey, Batı","18,000",Doğalgaz,Evet,"9,400",,,,,
2042,Ankara,Çankaya,Şehit Cengiz Karaca,19037-6538,04-04-2023,4,130,Kot 1,13,Kombi,7,Eşyalı,1,Betonarme,İkinci El,Boş,150,Güney,"13,000",Doğalgaz,Evet,"13,000",,,,,
2043,Ankara,Çankaya,İlkadım,10249-3886,09-04-2023,4,120,Giriş Katı,30,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","7,000",Doğalgaz,,"7,000",,,,,
2044,Ankara,Çankaya,Ayrancı,95770-1690,08-04-2023,3,80,Giriş Katı,30,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,995,"Kuzey, Doğu","23,000",Doğalgaz,Evet,"11,000",,,,,
2045,Ankara,Etimesgut,Bağlıca,132740-65,16-03-2023,1,25,1,8,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,250,"Kuzey, Güney, Doğu, Batı","5,000",Doğalgaz,Evet,"5,000",,,,,
2046,Ankara,Gölbaşı,Taşpınar,101950-99,15-03-2023,6,320,21 ve üzeri,2,Merkezi (Pay Ölçer),40,Eşyalı Değil,3,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,"40,000",,,,,
2047,Ankara,Sincan,Çoğlu,25120-3830,11-04-2023,3,80,En Üst Kat,25,Belirtilmemiş,2,Eşyalı,1,Betonarme,İkinci El,Boş,1,Güney,"1,250",Kömür-Odun,Evet,"1,250",,,,,
2048,Ankara,Çankaya,Kazım Özalp,16602-1580,28-03-2023,6,280,En Üst Kat,30,Kombi,4,Eşyalı,3,,,,250,,,Doğalgaz,,"28,000",,,,,
2049,Ankara,Çankaya,Bayraktar,4337-3309,01-04-2023,3,130,1,25,Merkezi,8,Eşyalı,1,Betonarme,İkinci El,Boş,"1,600",,"18,000",Doğalgaz,,"18,000",,,,,
2050,Ankara,Sincan,Alagöz,54047-1476,16-03-2023,7,450,,10,Belirtilmemiş,4,Eşyalı Değil,3,,,,,,,,,"12,500",Evet (Site Adı Belirtilmemiş),,,,
2051,Ankara,Çankaya,Yıldızevler,8006-677,29-03-2023,6,500,5,10,Kombi,5,Eşyalı,3,Betonarme,Sıfır,Boş,150,"Kuzey, Güney, Batı","18,000",Doğalgaz,Evet,"16,000",,,,,
2052,Ankara,Yenimahalle,Gazi,39117-1012,28-03-2023,1,38,Kot 1,0,Merkezi,3,Eşyalı,1,Betonarme,Sıfır,,,Güney,"18,000",Doğalgaz,Evet,"6,750",,,,,
2053,Ankara,Etimesgut,Bağlıca,113804-697,06-04-2023,2,80,2,3,Kombi,10,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,"16,000",Doğalgaz,Evet,"8,000",,,,,
2054,Ankara,Çankaya,Arka Topraklık,134044-9,27-02-2023,3,100,1,30,Kombi,2,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,"5,000",Doğalgaz,Evet,"4,500",,,,,
2055,Ankara,Çankaya,Oran,67934-4220,09-03-2023,6,340,11,11,Merkezi (Pay Ölçer),30,Eşyalı,3,,,Mülk Sahibi,,,,,,"137,000",Park Oran Konutları,Uygun değil,,,
2056,Ankara,Keçiören,Şenlik,7696-415,27-03-2023,4,120,En Üst Kat,25,Kombi,3,,1,,,,,,,,,"7,000",,,,,
2057,Ankara,Gölbaşı,İncek,102968-2626,06-04-2023,5,160,3,0,Yerden Isıtma,28,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu","30,000",Doğalgaz,Evet,"15,000",Kent İncek Konutları,,,,
2058,Ankara,Çankaya,Büyükesat,17215-649,24-01-2023,5,200,4,15,Merkezi,13,Eşyalı,2,,,Boş,"2,500",,"38,000",,,"38,000",,,,,
2059,Ankara,Çankaya,Beytepe,28355-193,25-03-2023,13,600,,15,Belirtilmemiş,3,,3,,,,,,,,Evet,"42,000",bilkent 3,,,,
2060,Ankara,Çankaya,Güvenevler,4671-151,06-04-2023,2,45,2,6,Merkezi (Pay Ölçer),4,Eşyalı,1,Betonarme,İkinci El,Kiracılı,350,Doğu,"30,000",Doğalgaz,Evet,"15,000",,,,,
2061,Ankara,Çankaya,Barbaros,90726-1171,27-03-2023,4,121,Bahçe Katı,45,Kombi,5,Eşyalı,3,,Sıfır,Kiracılı,200,,,Doğalgaz,Evet,"21,000",,,,,
2062,Ankara,Çankaya,Yıldızevler,79029-3992,14-01-2023,5,200,4,11,Merkezi,8,Eşyalı,2,,,Boş,Jan-25,"Kuzey, Doğu",,,,"19,000",Şahinler Sitesi,Uygun değil,,,
2063,Ankara,Çankaya,Aziziye,26985-2566,06-03-2023,2,74,8,11,Merkezi (Pay Ölçer),32,Eşyalı,1,,,Boş,"3,500","Güney, Doğu, Batı","30,000",Doğalgaz,Evet,"30,000",,,,,
2064,Ankara,Çankaya,Büyükesat,83743-372,11-03-2023,5,200,Ara Kat,20,Merkezi,16,Eşyalı Değil,2,,,,,,"25,000",,,"25,000",,,,,
2065,Ankara,Çankaya,Oran,43014-2670,15-02-2023,5,160,Ara Kat,15,Merkezi (Pay Ölçer),35,Eşyalı,2,Betonarme,,Boş,,,,Doğalgaz,,"38,000",PARK ORAN,,,,
2066,Ankara,Polatlı,Şehitlik,65106-1068,03-04-2023,2,75,3,8,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Belirtilmemiş,1,"Kuzey, Güney","6,000",Doğalgaz,Evet,"6,000",,,,,
2067,Ankara,Çankaya,Aziziye,4129-1837,11-04-2023,6,300,7,25,Merkezi (Pay Ölçer),12,,3,,,,"3,000",,"27,900",,,"28,000",,,,,
2068,Ankara,Çankaya,Büyükesat,4537-9704,21-03-2023,5,160,3,20,Kombi,4,Eşyalı Değil,2,,İkinci El,Boş,,,,Doğalgaz,,"10,500",,,,,
2069,Ankara,Çankaya,Sancak,113038-10,23-02-2023,4,135,3,21,Merkezi,10,,2,,,Boş,1-Jul,Batı,,,,"14,000",,Uygun değil,,,
2070,Ankara,Çankaya,Yıldızevler,126040-193,10-03-2023,7,360,8,12,Merkezi (Pay Ölçer),8,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"1,950",Doğu,"70,000",Doğalgaz,Evet,"35,000",Vadi Panorama Evleri,,,,
2071,Ankara,Çankaya,Aziziye,61069-4864,08-03-2023,3,160,5,11,Yerden Isıtma,30,Eşyalı,1,,,Boş,,"Kuzey, Doğu",,,,"31,250",Portakal Çiçeği Residence,Uygun değil,,,
2072,Ankara,Çankaya,Mutlukent,46377-7504,08-03-2023,7,389,,16,Kombi,3,Eşyalı,3,,,Mülk Sahibi,500,"Kuzey, Güney, Doğu, Batı","100,000",,Evet,"65,000",Angora Evleri,,,,
2073,Ankara,Keçiören,Çaldıran,0-35099111,11-04-2023,4,130,Ara Kat,9,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,,"8,100",,,,,
2074,Ankara,Çankaya,Emek,9609-4130,11-03-2023,5,200,3,25,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100,"Güney, Batı","37,000",Doğalgaz,Evet,"18,500",,,,,
2075,Ankara,Çankaya,Konutkent,137024-3,01-04-2023,2,66,12,2,Merkezi (Pay Ölçer),16,,1,,,,,,"17,500",,,"11,900",,,,,
2076,Ankara,Yenimahalle,Uğur Mumcu,7000-4077,28-03-2023,3,95,Giriş Katı,30,Merkezi,5,,1,,,Boş,750,"Doğu, Batı","6,500",,Evet,"6,500",,,,,
2077,Ankara,Yenimahalle,Emniyet,118478-511,29-03-2023,1,40,Ara Kat,0,Merkezi,3,Eşyalı,1,Betonarme,Sıfır,Boş,1,"Güney, Batı","18,000",Doğalgaz,Evet,"8,550",,,,,
2078,Ankara,Çankaya,Büyükesat,1248-2215,08-04-2023,3,90,Kot 3,0,Merkezi,6,Eşyalı,1,Betonarme,İkinci El,Boş,,Doğu,"9,500",Doğalgaz,,"9,500",,,,,
2079,Ankara,Çankaya,Mutlukent,122321-371,25-03-2023,10,900,,15,Kombi,5,Eşyalı Değil,6,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı","200,000",Doğalgaz,Evet,"130,000",,,,,
2080,Ankara,Çankaya,Konutkent,67182-620,14-03-2023,2,65,4,5,Merkezi (Pay Ölçer),15,Eşyalı,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"10,500",,,,,
2081,Ankara,Çankaya,Büyükesat,18887-7451,24-03-2023,3,110,Kot 2,30,Kombi,5,Eşyalı,1,Ahşap,İkinci El,Boş,250,"Kuzey, Güney, Doğu, Batı","10,500",Doğalgaz,Evet,"10,500",,,,,
2082,Ankara,Sincan,Çoğlu,25120-3843,11-04-2023,3,80,En Üst Kat,25,Belirtilmemiş,2,Eşyalı,1,Betonarme,İkinci El,Boş,1,Güney,"1,250",Kömür-Odun,Evet,"1,250",,,,,
2083,Ankara,Sincan,Çoğlu,25120-3843,11-04-2023,3,80,En Üst Kat,25,Belirtilmemiş,2,Eşyalı,1,Betonarme,İkinci El,Boş,1,Güney,"1,250",Kömür-Odun,Evet,"1,250",,,,,
2084,Ankara,Çankaya,Büyükesat,4337-3297,08-04-2023,5,200,3,35,Merkezi,3,Eşyalı,2,Betonarme,İkinci El,Boş,"1,600",Batı,"21,000",Doğalgaz,Evet,"21,000",,,,,
2085,Ankara,Çankaya,Yaşamkent,9227-1821,30-03-2023,5,205,6,8,Merkezi,11,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"1,600","Kuzey, Güney, Doğu, Batı","25,000",Doğalgaz,Evet,"20,000",Evet (Site Adı Belirtilmemiş),,,,
2086,Ankara,Keçiören,Tepebaşı,7696-412,25-03-2023,4,130,Yüksek Giriş,15,Kombi,3,,2,Betonarme,İkinci El,Mülk Sahibi,,,"10,000",Doğalgaz,Evet,"10,000",,,,,
2087,Ankara,Çankaya,Aşıkpaşa,128776-180,15-03-2023,2,80,Giriş Katı,20,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,100,,"17,000",Doğalgaz,Evet,"8,500",,,,,
2088,Ankara,Çankaya,Cebeci,26713-564,22-03-2023,2,80,Bahçe Katı,35,Kombi,4,,1,,,,,,,,,750,,,,,
2089,Ankara,Keçiören,Kavacık Subayevleri,22633-3162,13-03-2023,4,120,,25,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı","12,000",Doğalgaz,Evet,"35,000",,,,,
2090,Ankara,Çankaya,Büyükesat,1612-3053,23-01-2023,3,120,Bahçe Katı,20,Merkezi (Pay Ölçer),18,Eşyalı,1,Betonarme,İkinci El,Boş,"1,750","Doğu, Batı","35,000",Doğalgaz,Evet,"20,000",mesa koza plaza,,,,
2091,Ankara,Yenimahalle,Emniyet,39117-1033,06-02-2023,1,45,2,1,Merkezi,2,Eşyalı,1,Betonarme,Sıfır,Boş,10,Güney,"8,700",Doğalgaz,Evet,"8,700",,,,,
2092,Ankara,Çankaya,Naci Çakır,10249-3884,09-04-2023,4,125,2,30,Kombi,2,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Doğu","7,000",Doğalgaz,Evet,"7,000",,,,,
2093,Ankara,Çankaya,Büyükesat,17215-640,22-03-2023,5,350,3,20,Merkezi,12,,3,,,,"4,500","Kuzey, Güney, Doğu, Batı","37,000",,,"37,000",,,,,
2094,Ankara,Çankaya,Çankaya,6632-1769,12-01-2023,3,130,4,40,Merkezi,12,Eşyalı,1,Betonarme,İkinci El,Boş,"1,750","Kuzey, Batı","20,000",Doğalgaz,Evet,"20,000",PEMBE KÖŞK,,,,
2095,Ankara,Polatlı,Cumhuriyet,61518-1272,31-03-2023,4,125,2,20,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,20,Doğu,"3,500",Doğalgaz,Evet,"4,500",,,,,
2096,Ankara,Gölbaşı,Kızılcaşar,79029-3978,22-03-2023,8,420,Bahçe Katı,11,Kombi,3,Eşyalı,3,,,Boş,,"Kuzey, Güney, Doğu, Batı",,,,"80,000",AnkaVille,Uygun değil,,,
2097,Ankara,Çankaya,Gaziosmanpaşa,5554-4491,04-04-2023,5,240,Ara Kat,30,Merkezi,4,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",,Doğalgaz,Evet,"28,000",,,,,
2098,Ankara,Çankaya,Remzi Oğuz Arık,110876-269,03-04-2023,4,130,Ara Kat,20,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,"17,000",Doğalgaz,,"17,000",,,,,
2099,Ankara,Çankaya,Çankaya,83743-98,15-02-2023,4,180,Ara Kat,5,Merkezi (Pay Ölçer),8,Eşyalı Değil,3,,,,,,"36,000",,,"36,000",,,,,
2100,Ankara,Çankaya,Aziziye,4129-1736,11-04-2023,5,180,Ara Kat,20,Kombi,4,,2,,,,,,,,,"66,000",,,,,
2101,Ankara,Çankaya,Bayraktar,40002-2007,19-03-2023,5,210,6,13,Merkezi,10,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"2,350","Güney, Doğu","19,500",Doğalgaz,Evet,"19,500",,,,,
2102,Ankara,Çankaya,Sancak,113038-8,10-04-2023,4,110,Çatı Katı,16,Kombi,4,Eşyalı,1,,,Boş,100,,,,,"11,000",,,,,
2103,Ankara,Çankaya,Koru,8970-1112,20-02-2023,8,300,,20,Kombi,2,Eşyalı Değil,6,Betonarme,İkinci El,Boş,250,Batı,"20,000",Doğalgaz,Evet,"20,000",,,,,
2104,Ankara,Altındağ,Hacettepe,0-40387654,02-03-2023,4,105,3,28,Kombi,5,Eşyalı,2,Taş Bina,İkinci El,Boş,,,,Doğalgaz,,"1,500",,,,,
2105,Ankara,Yenimahalle,Esentepe,113821-745,01-04-2023,4,135,2,25,Kombi,9,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Batı",,Doğalgaz,Evet,"10,000",,,,,
2106,Ankara,Çankaya,Birlik,0-32811007,02-04-2023,2,65,,1,Merkezi,4,Eşyalı,1,Betonarme,Sıfır,Kiracılı,"2,000","Kuzey, Güney, Doğu, Batı","15,000",Doğalgaz,,"10,500",,,,,
2107,Ankara,Çankaya,Kavaklıdere,9751-1369,10-04-2023,4,135,4,45,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,850,"Güney, Batı","20,000",Doğalgaz,Evet,"14,500",,,,,
2108,Ankara,Çankaya,Yıldızevler,8528-1478,02-02-2023,4,170,Kot 1,10,Merkezi (Pay Ölçer),10,,2,,,,,,"21,500",,,"21,500",,,,,
2109,Ankara,Çankaya,İlkbahar,112435-2910,10-04-2023,5,800,21 ve üzeri,5,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,,,Mülk Sahibi,,"Kuzey, Güney, Doğu, Batı",,,,"99,000",,,,,
2110,Ankara,Çankaya,Kazım Özalp,12371-1814,14-01-2023,3,130,Yüksek Giriş,25,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,150,"Kuzey, Doğu, Batı","30,000",Doğalgaz,Evet,"19,000",,,,,
