,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Yakıt Tipi,Yetkili Ofis,Rent,Tapu Durumu,Takas,Kira Getirisi,Site İçerisinde
5807,Ankara,Çankaya,Oran,121733-847,10-04-2023,4 + 1,185 m2,17. Kat,11 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun,Eşyalı Değil,2,,,Kiracılı,1.5 TL,Batı,,,11.900.000 TL,Kat Mülkiyeti,Hayır,,Park Oran Konutları
5808,Ankara,Mamak,Mutlu,121892-1330,08-04-2023,3 + 1,135 m2,1. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Prefabrik,İkinci El,Kiracılı,,"Güney, Batı",Doğalgaz,Evet,1.675.000 TL,,,,
5809,Ankara,Mamak,Çağlayan,112265-1471,12-04-2023,4 + 1,250 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Doğu",Doğalgaz,Evet,1.750.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
5810,Ankara,Çankaya,İncesu,26985-2812,10-04-2023,2 + 1,100 m2,1. Kat,29 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.535.000 TL,Kat İrtifakı,Hayır,10.000 TL,
5811,Ankara,Etimesgut,Yeşilova,97141-10738,07-04-2023,4 + 1,195 m2,21 ve üzeri,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,500 TL,"Güney, Doğu",Doğalgaz,Evet,4.250.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
5812,Ankara,Yenimahalle,Yakacık,53646-6933,11-04-2023,3 + 1,145 m2,6. Kat,Sıfır Bina,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Yapım Aşamasında,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,2.050.000 TL,Kat İrtifakı,Evet,,
5813,Ankara,Sincan,Selçuklu,135187-33,08-04-2023,3 + 1,125 m2,2. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Kuzey, Doğu",Doğalgaz,Evet,1.050.000 TL,Kat Mülkiyeti,Hayır,4.000 TL,
5814,Ankara,Keçiören,İncirli,111476-1286,09-04-2023,3 + 1,135 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,50 TL,Doğu,Doğalgaz,Evet,1.290.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
5815,Ankara,Keçiören,İncirli,1955-7088,11-04-2023,5 + 2,340 m2,3. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,100 TL,Güney,Doğalgaz,Evet,2.200.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
5816,Ankara,Mamak,General Zeki Doğan,128355-1048,12-04-2023,3 + 1,145 m2,Ara Kat,5 Yaşında,Kombi,16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,150 TL,"Güney, Doğu",Doğalgaz,Evet,2.550.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,
5817,Ankara,Mamak,Kutlu,134574-65,10-04-2023,3 + 1,95 m2,Bahçe Katı,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,880.000 TL,Kat Mülkiyeti,Hayır,,
5818,Ankara,Keçiören,İncirli,111176-1510,08-04-2023,3 + 1,150 m2,1. Kat,28 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu",Doğalgaz,Evet,3.250.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
5819,Ankara,Sincan,Tandoğan,130361-232,10-04-2023,3 + 1,125 m2,2. Kat,4 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,,Güney,Doğalgaz,,1.350.000 TL,,,,
5820,Ankara,Mamak,Harman,129644-7549,11-04-2023,2 + 1,95 m2,Kot 1,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,Evet,690.000 TL,Kat Mülkiyeti,,,
5821,Ankara,Gölbaşı,İncek,129424-466,08-04-2023,2 + 1,70 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,150 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.900.000 TL,Kat İrtifakı,Hayır,8.000 TL,
5822,Ankara,Keçiören,Etlik,56586-3187,10-04-2023,4 + 1,250 m2,Çatı Katı,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,4.900.000 TL,Kat Mülkiyeti,Hayır,,
5823,Ankara,Mamak,Mehtap,123094-1155,07-04-2023,3 + 1,115 m2,3. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,,1,Betonarme,İkinci El,Mülk Sahibi,,Güney,Doğalgaz,Evet,1.375.000 TL,Kat Mülkiyeti,,,
5824,Ankara,Keçiören,Ovacık,133106-1,10-04-2023,4 + 1,210 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Yapım Aşamasında,Boş,,Güney,Doğalgaz,Evet,3.990.000 TL,,Evet,8.000 TL,
5825,Ankara,Mamak,Bahçeleriçi,122845-1429,10-04-2023,3 + 1,120 m2,2. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.188.000 TL,Kat Mülkiyeti,Hayır,3.000 TL,
5826,Ankara,Çankaya,100. Yıl,73240-2111,12-04-2023,3 + 1,140 m2,Ara Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,200 TL,"Doğu, Batı",Doğalgaz,Evet,1.675.000 TL,Kat İrtifakı,Hayır,4.000 TL,
5827,Ankara,Pursaklar,Mimar Sinan,2703-18892,10-04-2023,4 + 1,200 m2,10. Kat,2 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,"Kuzey, Doğu, Batı",Doğalgaz,Evet,3.190.000 TL,Kat Mülkiyeti,Hayır,,
5828,Ankara,Altındağ,Doğantepe,45607-2114,11-04-2023,3 + 1,130 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.170.000 TL,Kat Mülkiyeti,Evet,4.000 TL,
5829,Ankara,Çankaya,Cevizlidere,10557-3253,10-04-2023,5 + 1,280 m2,6. Kat,8 Yaşında,Merkezi (Pay Ölçer),6 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Mülk Sahibi,275 TL,"Güney, Doğu",Doğalgaz,Evet,5.850.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,
5830,Ankara,Çankaya,Yukarı Dikmen,2603-4336,11-04-2023,4 + 1,320 m2,2. Kat,15 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,7.250.000 TL,Kat Mülkiyeti,Evet,,
5831,Ankara,Çankaya,Aziziye,39997-4386,08-04-2023,5 + 1,320 m2,4. Kat,20 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,2.500 TL,"Kuzey, Doğu, Batı",Doğalgaz,Evet,9.300.000 TL,Kat Mülkiyeti,Hayır,,
5832,Ankara,Çankaya,Aziziye,39997-4386,08-04-2023,5 + 1,320 m2,4. Kat,20 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,2.500 TL,"Kuzey, Doğu, Batı",Doğalgaz,Evet,9.300.000 TL,Kat Mülkiyeti,Hayır,,
5833,Ankara,Keçiören,Ovacık,14041-5898,03-04-2023,4 + 1,220 m2,14. Kat,2 Yaşında,Merkezi (Pay Ölçer),23 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kiracılı,,"Güney, Doğu, Batı",Doğalgaz,Evet,3.450.000 TL,Kat Mülkiyeti,Hayır,,Smd Towers
5834,Ankara,Keçiören,Uyanış,55822-3960,10-04-2023,3 + 1,135 m2,2. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Batı",Doğalgaz,Evet,1.750.000 TL,Kat Mülkiyeti,Hayır,,
5835,Ankara,Keçiören,Yeşiltepe,9609-4171,23-03-2023,4 + 1,136 m2,1. Kat,12 Yaşında,Merkezi,17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,340 TL,"Doğu, Batı",,Evet,1.250.000 TL,Kat Mülkiyeti,Evet,6.000 TL,
5836,Ankara,Çankaya,Çankaya,1354-2350,13-04-2023,2 + 1,95 m2,Giriş Katı,45 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,780 TL,"Doğu, Batı",Doğalgaz,Evet,2.075.005 TL,Kat Mülkiyeti,Hayır,10.000 TL,
5837,Ankara,Mamak,Bahçelerüstü,133394-79,09-04-2023,2 + 1,90 m2,Kot 2,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,"Güney, Doğu",Doğalgaz,Evet,770.000 TL,Kat Mülkiyeti,Hayır,3.500 TL,
5838,Ankara,Mamak,Abidinpaşa,121174-319,13-04-2023,2 + 1,90 m2,Giriş Katı,31 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,30 TL,Batı,,,820.000 TL,Kat Mülkiyeti,Hayır,,
5839,Ankara,Gölbaşı,Hacılar,132483-211,11-04-2023,2 + 1,110 m2,9. Kat,5 Yaşında,Merkezi (Pay Ölçer),28 Katlı,Uygun,Eşyalı Değil,2,,,Kiracılı,,,,,3.450.000 TL,Kat Mülkiyeti,Hayır,,İncek Loft Konutları
5840,Ankara,Polatlı,Cumhuriyet,65106-1090,13-04-2023,2 + 1,140 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,50 TL,"Kuzey, Doğu",Doğalgaz,,775.000 TL,Kat Mülkiyeti,Hayır,3.500 TL,
5841,Ankara,Çankaya,Beytepe,79757-282,11-04-2023,5 + 2,370 m2,,5 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,Güney,,Evet,11.500.000 TL,Kat Mülkiyeti,Evet,20.000 TL,
5842,Ankara,Altındağ,Zübeyde Hanım,69377-1544,13-04-2023,3 + 1,150 m2,5. Kat,35 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracılı,1.000 TL,,Doğalgaz,,1.900.000 TL,,,,
5843,Ankara,Çankaya,Çukurambar,137001-3,04-04-2023,2 + 1,175 m2,3. Kat,Sıfır Bina,Fancoil Ünitesi,32 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Yapım Aşamasında,Boş,,Güney,Doğalgaz,Evet,7.672.360 TL,,Hayır,45.000 TL,Cubes Ankara
5844,Ankara,Çankaya,Ayrancı,2452-1017,29-03-2023,3 + 1,110 m2,3. Kat,45 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,200 TL,"Güney, Doğu",Doğalgaz,Evet,2.950.000 TL,Kat Mülkiyeti,Hayır,,
5845,Ankara,Çankaya,Maltepe,19844-955,28-03-2023,3 + 1,150 m2,2. Kat,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,200 TL,"Kuzey, Güney, Doğu",Doğalgaz,Evet,3.500.000 TL,Kat Mülkiyeti,Evet,9.000 TL,
5846,Ankara,Keçiören,Basınevleri,123476-76,27-03-2023,3 + 1,125 m2,En Üst Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,150 TL,"Kuzey, Doğu, Batı",Doğalgaz,Evet,1.950.000 TL,Kat Mülkiyeti,Hayır,4.500 TL,
5847,Ankara,Keçiören,Karşıyaka,80269-1172,25-03-2023,3 + 1,142 m2,4. Kat,2 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,Güney,Doğalgaz,Evet,1.400.000 TL,Kat Mülkiyeti,Hayır,,
5848,Ankara,Çankaya,Yukarı Bahçelievler,2727-2332,29-03-2023,3 + 1,120 m2,Giriş Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Doğu, Batı",Doğalgaz,Evet,2.950.000 TL,,Hayır,7.000 TL,
5849,Ankara,Mamak,Şafaktepe,42575-613,29-03-2023,3 + 1,100 m2,3. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Batı",Doğalgaz,Evet,850.000 TL,Kat Mülkiyeti,Hayır,3.500 TL,
5850,Ankara,Gölbaşı,Örencik,25010-90,05-04-2023,3 + 1,150 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,3.000.000 TL,Kat Mülkiyeti,,,
5851,Ankara,Çankaya,Remzi Oğuz Arık,53653-2263,12-04-2023,3 + 1,145 m2,3. Kat,36 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,1.250 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.950.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
5852,Ankara,Etimesgut,Atakent,54547-1675,09-04-2023,2 + 1,110 m2,7. Kat,29 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Kuzey, Doğu, Batı",Doğalgaz,Evet,2.020.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
5853,Ankara,Keçiören,Ayvalı,10345-5228,09-04-2023,2 + 1,105 m2,Yüksek Giriş,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu, Batı",Doğalgaz,Evet,1.349.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
5854,Ankara,Etimesgut,Şeyh Şamil,67191-3571,11-04-2023,3 + 1,145 m2,4. Kat,20 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,200 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.610.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
5855,Ankara,Mamak,Şahap Gürler,40243-10141,10-04-2023,5 + 2,250 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Doğalgaz,Evet,2.250.000 TL,Kat İrtifakı,Evet,,
5856,Ankara,Altındağ,Beşikkaya,62044-4157,10-04-2023,3 + 1,125 m2,Kot 1,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Kuzey, Batı",Doğalgaz,Evet,840.000 TL,Kat Mülkiyeti,Hayır,,
5857,Ankara,Çankaya,Naci Çakır,39746-855,10-04-2023,3 + 1,125 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,,2.185.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
5858,Ankara,Yenimahalle,Turgut Özal,4036-1034,11-04-2023,3 + 1,115 m2,9. Kat,Sıfır Bina,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Batı",Doğalgaz,,3.200.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
5859,Ankara,Mamak,Hürel,126096-687,07-04-2023,3 + 1,165 m2,7. Kat,1 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,2.500.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
5860,Ankara,Yenimahalle,Demetgül,128204-117,06-04-2023,2 + 1,115 m2,,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Batı",Doğalgaz,Evet,6.975.000 TL,Kat Mülkiyeti,Hayır,20.000 TL,
5861,Ankara,Çankaya,Kavaklıdere,3101-2367,06-04-2023,3 + 1,145 m2,4. Kat,31 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,400 TL,"Kuzey, Doğu, Batı",,,2.140.000 TL,Kat Mülkiyeti,Hayır,,
5862,Ankara,Yenimahalle,Demetevler,6948-7010,04-04-2023,3 + 1,135 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,1.550.000 TL,Kat Mülkiyeti,Hayır,,
5863,Ankara,Çankaya,İşçi Blokları,6314-2502,06-04-2023,3 + 1,135 m2,7. Kat,30 Yaşında,Yerden Isıtma,12 Katlı,Uygun,,1,,,Kiracılı,1.800 TL,Batı,Doğalgaz,,3.300.000 TL,,,3.000 TL,
5864,Ankara,Çankaya,Sancak,47897-1983,28-03-2023,4 + 1,165 m2,En Üst Kat,26 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracılı,250 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,4.150.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
5865,Ankara,Çankaya,Dodurga,47238-1926,10-04-2023,5 + 2,420 m2,Bahçe Katı,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,400 TL,"Güney, Doğu, Batı",,,6.000.000 TL,Kat Mülkiyeti,Hayır,,Türkkonut Sebat Sitesi
5866,Ankara,Çankaya,Karapınar,25774-1738,02-04-2023,3 + 1,150 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracılı,50 TL,"Güney, Doğu",Doğalgaz,Evet,2.520.000 TL,Kat Mülkiyeti,Hayır,,
5867,Ankara,Çankaya,Maltepe,12371-1840,21-03-2023,3 + 1,120 m2,3. Kat,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,815 TL,"Güney, Batı",Doğalgaz,Evet,3.400.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
5868,Ankara,Yenimahalle,Tepealtı,42238-615,13-04-2023,4 + 1,180 m2,Teras Katı,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Boş,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.125.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
5869,Ankara,Yenimahalle,Turgut Özal,10629-231,10-04-2023,3 + 1,150 m2,1. Kat,15 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,350 TL,"Güney, Doğu",Doğalgaz,Evet,4.170.000 TL,Kat Mülkiyeti,Hayır,,
5870,Ankara,Keçiören,Bademlik,113450-577,11-04-2023,4 + 1,170 m2,En Üst Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Kuzey, Doğu, Batı",Doğalgaz,,1.989.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
5871,Ankara,Polatlı,Yeni,136645-33,13-04-2023,2 + 1,90 m2,Yüksek Giriş,21 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,1,,,Kiracılı,,,,,630.000 TL,Kat Mülkiyeti,Evet,,
5872,Ankara,Çankaya,100. Yıl,1815-1345,12-04-2023,2 + 1,75 m2,Giriş Katı,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,Doğu,Doğalgaz,Evet,1.500.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
5873,Ankara,Mamak,General Zeki Doğan,76138-1235,02-04-2023,3 + 1,130 m2,En Üst Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,30 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.499.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
5874,Ankara,Çankaya,Korkutreis,10039-1474,13-04-2023,2 + 1,105 m2,1. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Boş,250 TL,"Güney, Batı",Doğalgaz,Evet,1.890.000 TL,Kat İrtifakı,Evet,8.000 TL,
5875,Ankara,Çankaya,Kızılırmak,10495-7619,16-03-2023,4 + 1,210 m2,11. Kat,12 Yaşında,Merkezi (Pay Ölçer),26 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,Güney,Doğalgaz,Evet,7.150.000 TL,Kat Mülkiyeti,Hayır,,
5876,Ankara,Çankaya,Cevizlidere,5554-4692,10-04-2023,3 + 1,110 m2,3. Kat,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Doğu, Batı",Doğalgaz,Evet,2.600.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,
5877,Ankara,Polatlı,Zafer,54400-5283,11-04-2023,2 + 1,100 m2,1. Kat,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,,"Kuzey, Güney",Doğalgaz,Evet,750.000 TL,Kat Mülkiyeti,Evet,,
5878,Ankara,Mamak,Şehit Cengiz Topel,4147-5086,13-04-2023,2 + 1,85 m2,Yüksek Giriş,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Doğu, Batı",Doğalgaz,Evet,1.250.000 TL,Kat Mülkiyeti,Hayır,3.000 TL,
5879,Ankara,Çankaya,Alacaatlı,83049-703,11-04-2023,3 + 1,155 m2,15. Kat,4 Yaşında,Merkezi (Pay Ölçer),25 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Kuzey, Batı",Doğalgaz,Evet,3.800.000 TL,Kat Mülkiyeti,Hayır,,
5880,Ankara,Çankaya,Yukarı Bahçelievler,32665-1256,03-04-2023,3 + 1,125 m2,3. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracılı,100 TL,Güney,Doğalgaz,Evet,3.350.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
5881,Ankara,Yenimahalle,Avcılar,8315-12661,09-04-2023,3 + 1,160 m2,8. Kat,8 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,150 TL,"Kuzey, Batı",Doğalgaz,Evet,2.075.000 TL,Kat İrtifakı,Hayır,,
5882,Ankara,Çankaya,Birlik,3535-3214,12-04-2023,2 + 1,124 m2,Zemin,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Kuzey, Doğu",Doğalgaz,Evet,1.650.000 TL,Kat Mülkiyeti,,7.500 TL,
5883,Ankara,Altındağ,Aydınlıkevler,40002-2092,11-04-2023,2 + 1,100 m2,Ara Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu",Doğalgaz,Evet,1.350.000 TL,Kat Mülkiyeti,Hayır,,
5884,Ankara,Çankaya,Sancak,70180-3783,12-04-2023,4 + 1,235 m2,2. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Kuzey, Doğu, Batı",Doğalgaz,Evet,4.150.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
5885,Ankara,Çankaya,Aydınlar,14984-3887,13-04-2023,3 + 1,135 m2,1. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,2.749.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
5886,Ankara,Gölbaşı,Taşpınar,62201-170,06-04-2023,1 + 1,55 m2,Yüksek Giriş,1 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracılı,150 TL,"Güney, Doğu",,,1.490.000 TL,Kat Mülkiyeti,Hayır,,
5887,Ankara,Çankaya,Ata,1300-5627,31-03-2023,5 + 1,300 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,200 TL,"Kuzey, Batı",Doğalgaz,,3.600.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
5888,Ankara,Etimesgut,Şehit Osman Avcı,62871-814,30-03-2023,3 + 1,105 m2,9. Kat,20 Yaşında,Merkezi,14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,800 TL,"Kuzey, Doğu",Doğalgaz,Evet,1.860.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
5889,Ankara,Çankaya,Yaşamkent,49714-1099,13-04-2023,2 + 1,140 m2,6. Kat,9 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu, Batı",Doğalgaz,Evet,3.750.000 TL,,,,
5890,Ankara,Çankaya,Naci Çakır,2744-13563,26-03-2023,3 + 1,120 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,70 TL,"Güney, Doğu",Doğalgaz,Evet,2.185.000 TL,Kat Mülkiyeti,Evet,7.500 TL,
