,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Kullanım Durumu,Takas,Cephe,Rent,Tapu Durumu,Yapı Tipi,Yapının Durumu,Aidat,Kira Getirisi,Yakıt Tipi,Yetkili Ofis,Site İçerisinde
460,Ankara,Mamak,General Zeki Doğan,121892-1227,13-04-2023,3 + 1,120 m2,Yüksek Giriş,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Evet,"Güney, Doğu",1.200.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,3.000 TL,Doğalgaz,Evet,
461,Ankara,Keçiören,Yayla,132150-79,13-04-2023,3 + 1,155 m2,1. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Güney, Batı",2.350.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,6.500 TL,Doğalgaz,Evet,
462,Ankara,Çankaya,Beytepe,82566-534,13-04-2023,1 + 1,59 m2,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,1,Boş,,"Güney, Doğu",2.495.000 TL,,Betonarme,,,,Doğalgaz,,Evet (Site Adı Belirtilmemiş)
463,Ankara,Çankaya,Akpınar,9639-18924,13-04-2023,3 + 1,140 m2,5. Kat,29 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",2.625.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,650 TL,10.000 TL,Doğalgaz,Evet,Batı Sitesi
464,Ankara,Çankaya,Anıttepe,17943-1500,13-04-2023,3 + 1,130 m2,6. Kat,40 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Doğu, Batı",2.275.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,500 TL,6.000 TL,Doğalgaz,Evet,
465,Ankara,Çankaya,İlkadım,16761-31469,13-04-2023,3 + 1,135 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",2.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,800 TL,11.000 TL,Doğalgaz,Evet,
466,Ankara,Mamak,Fahri Korutürk,129644-7852,13-04-2023,3 + 1,125 m2,2. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,Güney,1.165.000 TL,Kat Mülkiyeti,,İkinci El,100 TL,,Doğalgaz,Evet,
467,Ankara,Çankaya,Güzeltepe,10479-139,13-04-2023,4 + 1,250 m2,10. Kat,13 Yaşında,Merkezi (Pay Ölçer),23 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu, Batı",10.400.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
468,Ankara,Pursaklar,Yunus Emre,1350-5848,13-04-2023,2 + 1,110 m2,Kot 2,8 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,2,,Hayır,Güney,1.150.000 TL,Kat Mülkiyeti,Betonarme,,,,Doğalgaz,Evet,
469,Ankara,Çankaya,Emek,31920-3925,13-04-2023,3 + 1,130 m2,1. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Kuzey, Doğu, Batı",3.000.000 TL,,Kagir,İkinci El,100 TL,4.000 TL,Doğalgaz,Evet,
470,Ankara,Çankaya,İlker,6310-19008,13-04-2023,3 + 1,125 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Güney, Batı",1.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,7.500 TL,Doğalgaz,Evet,
471,Ankara,Çankaya,Emek,38136-1808,13-04-2023,2 + 1,105 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Kiracılı,,Batı,2.750.000 TL,,Betonarme,İkinci El,50 TL,8.000 TL,Doğalgaz,Evet,
472,Ankara,Yenimahalle,Serhat,8006-813,13-04-2023,3 + 1,135 m2,1. Kat,18 Yaşında,Kombi,8 Katlı,Uygun,,1,,Evet,,2.375.000 TL,Kat Mülkiyeti,,,350 TL,,,Evet,
473,Ankara,Çankaya,Emek,115697-479,13-04-2023,2 + 1,85 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Batı",3.500.000 TL,Kat Mülkiyeti,,,,,Doğalgaz,Evet,
474,Ankara,Gölbaşı,Taşpınar,94790-608,13-04-2023,6 + 1,400 m2,21 ve üzeri,Sıfır Bina,Merkezi (Pay Ölçer),36 Katlı,Uygun,Eşyalı Değil,4,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",16.560.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,510 TL,15.000 TL,Doğalgaz,Evet,
475,Ankara,Çankaya,Yukarı Bahçelievler,7092-1376,13-04-2023,3 + 1,125 m2,En Üst Kat,32 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Doğu",4.150.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,8.000 TL,Doğalgaz,Evet,
476,Ankara,Çankaya,Birlik,9313-548,13-04-2023,3 + 1,120 m2,Bahçe Katı,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,Batı,2.000.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,150 TL,4.000 TL,Doğalgaz,Evet,
477,Ankara,Çankaya,İlkbahar,4005-560,13-04-2023,3 + 1,120 m2,4. Kat,4 Yaşında,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Güney, Batı",2.725.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,530 TL,12.000 TL,Doğalgaz,Evet,Güney Park 2 Konutları
478,Ankara,Çankaya,Kızılırmak,122440-391,13-04-2023,4 + 1,210 m2,6. Kat,17 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,,Hayır,,7.000.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,400 TL,15.000 TL,Doğalgaz,Evet,
479,Ankara,Mamak,Fahri Korutürk,133335-490,13-04-2023,3 + 1,150 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Güney, Doğu",1.609.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
480,Ankara,Keçiören,Atapark,120870-510,13-04-2023,6 + 1,200 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",1.579.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,10.000 TL,Doğalgaz,Evet,
481,Ankara,Çankaya,Malazgirt,53453-2339,13-04-2023,3 + 1,125 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,,"Güney, Doğu",2.250.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,100 TL,4.000 TL,Doğalgaz,Evet,
482,Ankara,Gölbaşı,İncek,0-40632423,13-04-2023,2 + 1,150 m2,Bahçe Katı,14 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Batı",3.050.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,900 TL,,Doğalgaz,,
483,Ankara,Çankaya,Alacaatlı,75968-1392,13-04-2023,6 + 3,580 m2,,8 Yaşında,Yerden Isıtma,4 Katlı,Uygun,,4,Mülk Sahibi,Hayır,"Kuzey, Güney, Doğu, Batı",26.500.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,300 TL,,Doğalgaz,Evet,
484,Ankara,Çankaya,100. Yıl,60527-22,13-04-2023,2 + 1,95 m2,Giriş Katı,26 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Kiracılı,,"Güney, Doğu",1.370.000 TL,Kat Mülkiyeti,,İkinci El,50 TL,8.000 TL,Doğalgaz,Evet,
485,Ankara,Keçiören,Kanuni,45620-640,13-04-2023,4 + 1,200 m2,3. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,,1.899.000 TL,Kat Mülkiyeti,,,,,,,
486,Ankara,Çankaya,Ayrancı,135804-45,13-04-2023,2 + 1,90 m2,Kot 1,30 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,Güney,1.450.000 TL,Kat Mülkiyeti,,İkinci El,1.000 TL,5.000 TL,Doğalgaz,Evet,
487,Ankara,Altındağ,Aydınlıkevler,123227-507,13-04-2023,4 + 1,160 m2,Ara Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Batı",2.250.000 TL,Kat Mülkiyeti,Betonarme,,,7.000 TL,Doğalgaz,Evet,
488,Ankara,Yenimahalle,Avcılar,22551-732,13-04-2023,6 + 1,350 m2,11. Kat,5 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,3,Kiracılı,Hayır,"Güney, Doğu",3.400.000 TL,,Betonarme,İkinci El,200 TL,,Doğalgaz,Evet,
489,Ankara,Çankaya,Alacaatlı,691946-209,13-04-2023,4 + 2,320 m2,,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Kiracılı,,"Kuzey, Güney, Doğu, Batı",14.750.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,,
490,Ankara,Mamak,Misket,122845-1800,13-04-2023,4 + 1,250 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,"Güney, Doğu",1.670.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,6.000 TL,Doğalgaz,Evet,
491,Ankara,Çankaya,İşçi Blokları,2888-14823,13-04-2023,2 + 1,85 m2,9. Kat,35 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Doğu",1.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,130 TL,,Doğalgaz,Evet,
492,Ankara,Çankaya,Kırkkonaklar,69567-1293,13-04-2023,2 + 1,135 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Belirtilmemiş,Hayır,"Güney, Doğu",2.450.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,250 TL,10.000 TL,Doğalgaz,Evet,
493,Ankara,Sincan,Plevne,123775-407,13-04-2023,3 + 1,125 m2,3. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Kuzey, Güney, Batı",949.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,5.000 TL,Doğalgaz,Evet,
494,Ankara,Çankaya,Yukarı Bahçelievler,25300-2095,13-04-2023,3 + 1,145 m2,Yüksek Giriş,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Güney, Doğu",4.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,300 TL,13.000 TL,Doğalgaz,Evet,
495,Ankara,Çankaya,Oran,43014-2645,13-04-2023,4 + 1,160 m2,Ara Kat,15 Yaşında,Merkezi (Pay Ölçer),32 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,,9.500.000 TL,Kat Mülkiyeti,Betonarme,,,,,Evet,PARK ORAN
496,Ankara,Çankaya,Gökkuşağı,22114-2436,13-04-2023,3 + 1,140 m2,5. Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Kuzey, Doğu",3.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,250 TL,14.000 TL,Doğalgaz,Evet,
497,Ankara,Pursaklar,Fatih,4480-23477,13-04-2023,3 + 1,130 m2,Yüksek Giriş,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,,1.540.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,,
498,Ankara,Sincan,Mareşal Çakmak,135187-80,13-04-2023,3 + 1,125 m2,3. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",1.470.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,6.000 TL,Doğalgaz,Evet,
499,Ankara,Sincan,Mareşal Çakmak,135187-80,13-04-2023,3 + 1,125 m2,3. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",1.470.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,6.000 TL,Doğalgaz,Evet,
500,Ankara,Pursaklar,Yunus Emre,73018-4738,13-04-2023,3 + 1,125 m2,1. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,,1.790.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
501,Ankara,Etimesgut,Bağlıca,129251-251,13-04-2023,4 + 1,170 m2,10. Kat,3 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Evet,"Güney, Batı",4.650.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,900 TL,15.000 TL,Doğalgaz,,
502,Ankara,Keçiören,İncirli,121003-2259,13-04-2023,3 + 1,125 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Güney, Doğu",1.590.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,7.500 TL,Doğalgaz,Evet,
503,Ankara,Keçiören,Ovacık,131239-290,13-04-2023,4 + 1,165 m2,14. Kat,1 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Kuzey, Güney, Doğu, Batı",3.099.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,250 TL,10.000 TL,Doğalgaz,Evet,
504,Ankara,Çankaya,Çayyolu,136890-13,13-04-2023,4 + 1,260 m2,,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Evet,"Kuzey, Güney, Doğu",10.990.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,1.000 TL,25.000 TL,Doğalgaz,Evet,
505,Ankara,Sincan,Plevne,99289-1381,13-04-2023,3 + 1,125 m2,3. Kat,24 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,"Güney, Batı",949.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,30 TL,4.000 TL,Doğalgaz,Evet,
506,Ankara,Keçiören,Çaldıran,40304-267,13-04-2023,5 + 1,260 m2,En Üst Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Mülk Sahibi,Hayır,"Güney, Doğu, Batı",1.850.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,7.000 TL,Doğalgaz,Evet,
507,Ankara,Etimesgut,Elvan,12890-5606,13-04-2023,3 + 1,176 m2,3. Kat,9 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,2,Mülk Sahibi,Hayır,"Kuzey, Batı",2.350.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,7.500 TL,Doğalgaz,Evet,
508,Ankara,Mamak,Şahintepe,128870-295,13-04-2023,4 + 1,200 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Batı",1.450.000 TL,Kat Mülkiyeti,,İkinci El,,,Doğalgaz,Evet,
509,Ankara,Çankaya,Emek,2644-3663,13-04-2023,3 + 1,135 m2,1. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,,"Kuzey, Doğu",3.500.000 TL,,Betonarme,,200 TL,,Doğalgaz,,
510,Ankara,Altındağ,Aydınlıkevler,28040-1425,13-04-2023,3 + 1,105 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu, Batı",2.450.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,10.000 TL,Doğalgaz,Evet,
511,Ankara,Çankaya,Maltepe,7655-1276,13-04-2023,3 + 1,145 m2,2. Kat,40 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Kuzey, Doğu, Batı",3.200.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,800 TL,13.000 TL,Doğalgaz,Evet,
512,Ankara,Yenimahalle,Özevler,4110-1222,13-04-2023,3 + 1,155 m2,1. Kat,5 Yaşında,Kombi,5 Katlı,Uygun,,2,Boş,Hayır,,2.250.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,100 TL,,Doğalgaz,,
513,Ankara,Çankaya,Hilal,25807-2647,13-04-2023,2 + 1,125 m2,Yüksek Giriş,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu, Batı",3.590.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,200 TL,,Doğalgaz,Evet,
514,Ankara,Yenimahalle,Batı Sitesi,10629-238,13-04-2023,3 + 1,125 m2,2. Kat,27 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Doğu, Batı",1.945.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,300 TL,,Doğalgaz,Evet,
515,Ankara,Çankaya,Bahçelievler,3897-1238,13-04-2023,3 + 1,130 m2,3. Kat,55 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Kiracılı,Hayır,"Kuzey, Doğu",3.750.000 TL,Kat Mülkiyeti,Kagir,İkinci El,150 TL,15.000 TL,Doğalgaz,Evet,
516,Ankara,Gölbaşı,İncek,132150-80,13-04-2023,2 + 1,95 m2,Giriş Katı,Sıfır Bina,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Güney, Batı",2.145.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,7.500 TL,Doğalgaz,Evet,
517,Ankara,Çankaya,Karapınar,8053-2586,13-04-2023,3 + 1,125 m2,Bahçe Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Evet,"Kuzey, Güney, Doğu",1.650.000 TL,Kat İrtifakı,Betonarme,İkinci El,100 TL,5.500 TL,Doğalgaz,Evet,
518,Ankara,Çankaya,Birlik,1133-3789,13-04-2023,3 + 1,140 m2,Giriş Katı,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Doğu, Batı",1.875.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,150 TL,7.500 TL,Doğalgaz,Evet,
519,Ankara,Çankaya,Mürsel Uluç,6310-19005,13-04-2023,3 + 1,160 m2,2. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Doğu, Batı",2.200.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,8.500 TL,Doğalgaz,Evet,
520,Ankara,Çankaya,Yukarı Bahçelievler,7092-1412,13-04-2023,3 + 1,100 m2,Yüksek Giriş,35 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,"Kuzey, Güney, Batı",2.050.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,750 TL,8.000 TL,Doğalgaz,Evet,
521,Ankara,Çankaya,Alacaatlı,67934-4209,13-04-2023,6 + 1,450 m2,,Sıfır Bina,Merkezi (Pay Ölçer),3 Katlı,Uygun değil,Eşyalı Değil,5,Boş,Evet,"Kuzey, Güney, Doğu",30.000.000 TL,Kat İrtifakı,,,,,,,
522,Ankara,Pursaklar,Yunus Emre,1350-5850,13-04-2023,3 + 1,125 m2,3. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu",1.380.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
523,Ankara,Polatlı,Şentepe,4960-860,13-04-2023,3 + 1,160 m2,6. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Boş,,"Kuzey, Güney, Doğu, Batı",1.580.000 TL,Kat İrtifakı,Betonarme,Sıfır,,,Doğalgaz,,
524,Ankara,Çankaya,Mustafa Kemal,31920-3979,13-04-2023,3 + 1,150 m2,3. Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Güney, Doğu, Batı",3.950.000 TL,,Betonarme,İkinci El,125 TL,6.500 TL,Doğalgaz,Evet,
525,Ankara,Keçiören,Kalaba,13758-11039,13-04-2023,2 + 1,105 m2,Giriş Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,Batı,1.149.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
526,Ankara,Keçiören,Aşağı Eğlence,137123-9,13-04-2023,3 + 1,180 m2,Ara Kat,25 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Evet,"Güney, Batı",3.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
527,Ankara,Pursaklar,Merkez,25298-3778,13-04-2023,4 + 1,185 m2,11. Kat,5 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Güney, Doğu",2.890.000 TL,Kat Mülkiyeti,,,,,,,Evet (Site Adı Belirtilmemiş)
528,Ankara,Mamak,Peyami Safa,136063-59,13-04-2023,3 + 1,120 m2,2. Kat,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Evet,,1.400.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,3.500 TL,Doğalgaz,Evet,
529,Ankara,Mamak,Şahintepe,135135-58,13-04-2023,3 + 1,120 m2,2. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,1.440.000 TL,,,,,,,,
530,Ankara,Etimesgut,Atakent,129439-37,13-04-2023,3 + 1,110 m2,5. Kat,23 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,,"Güney, Doğu",2.250.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,250 TL,8.500 TL,Doğalgaz,Evet,
531,Ankara,Çankaya,Ahlatlıbel,135161-15,13-04-2023,1 + 1,55 m2,Giriş Katı,Sıfır Bina,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,1,Boş,Evet,,2.300.000 TL,,Betonarme,Yapım Aşamasında,,15.000 TL,Doğalgaz,Evet,
532,Ankara,Altındağ,Aydınlıkevler,121272-370,13-04-2023,3 + 1,110 m2,1. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Belirtilmemiş,Hayır,"Güney, Batı",1.220.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,5.000 TL,Doğalgaz,Evet,
533,Ankara,Yenimahalle,Gazi,120185-186,13-04-2023,4 + 1,130 m2,Yüksek Giriş,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kiracılı,Hayır,"Kuzey, Batı",1.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,50 TL,6.500 TL,Doğalgaz,Evet,
534,Ankara,Çankaya,İlkadım,9639-18906,13-04-2023,3 + 1,135 m2,1. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Güney, Batı",2.499.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,75 TL,8.000 TL,Doğalgaz,Evet,
535,Ankara,Keçiören,Kuşcağız,123851-188,13-04-2023,3 + 1,115 m2,En Üst Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,Doğu,1.310.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,,
536,Ankara,Keçiören,Aktepe,136504-21,13-04-2023,3 + 1,130 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kiracılı,Hayır,Güney,1.485.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
537,Ankara,Çankaya,Tınaztepe,1468-10218,13-04-2023,2 + 1,80 m2,Ara Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",2.750.000 TL,,Betonarme,Sıfır,,,Doğalgaz,Evet,
538,Ankara,Çankaya,Naci Çakır,22114-2435,13-04-2023,3 + 1,120 m2,2. Kat,27 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Mülk Sahibi,Hayır,"Kuzey, Batı",1.490.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,65 TL,4.500 TL,Doğalgaz,Evet,
539,Ankara,Keçiören,Osmangazi,130688-95,13-04-2023,2 + 1,120 m2,Yüksek Giriş,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Boş,Hayır,"Güney, Doğu, Batı",989.000 TL,Kat Mülkiyeti,,,,,,,
540,Ankara,Etimesgut,Bağlıca,129251-250,13-04-2023,4 + 1,198 m2,9. Kat,2 Yaşında,Merkezi,14 Katlı,Uygun,Eşyalı Değil,2,Boş,Hayır,"Kuzey, Güney, Doğu, Batı",4.950.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,,15.000 TL,Doğalgaz,Evet,
541,Ankara,Pursaklar,Mimar Sinan,73018-4734,13-04-2023,4 + 1,185 m2,8. Kat,2 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,Güney,2.550.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
542,Ankara,Keçiören,Ayvalı,131239-275,13-04-2023,4 + 1,175 m2,2. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Kuzey, Güney, Doğu, Batı",1.999.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,100 TL,8.500 TL,Doğalgaz,Evet,
543,Ankara,Keçiören,Atapark,121003-1873,13-04-2023,3 + 1,110 m2,Giriş Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Boş,Evet,"Güney, Doğu",1.800.000 TL,Kat Mülkiyeti,Betonarme,Sıfır,50 TL,4.500 TL,Doğalgaz,Evet,
544,Ankara,Mamak,Akşemsettin,128870-246,13-04-2023,4 + 1,195 m2,4. Kat,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Mülk Sahibi,Hayır,"Güney, Batı",1.950.000 TL,Kat Mülkiyeti,Betonarme,İkinci El,,,Doğalgaz,Evet,
