,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Tapu Durumu,Site İçerisinde,Yakıt Tipi,Yetkili Ofis,Metro İstasyonu,Durak (Otobüs),Durak (Minibüs),Otogar,Hastane,Acil Servis,Aile Sağlığı Merkezi,Sağlık Kurumları/Diğer,Üniversite,Üniversite Kampüs,İlkokul,Lise,Zincir Marketler,Bakkal/Market,Alışveriş Merkezi,Şarküteri,Rent,Kullanım Durumu,Takas,Kira Getirisi,Aidat,Cephe,Havaalanı,Gar,Poliklinik,Yüksek Okul/Akademi,Ortaokul,Gıda Satış Noktaları,Kapalı Alan M2,Açık Alan M2,Bina Sayısı,Tren İstasyonu/Şehiriçi,Tren İstasyonu/Şehirlerarası,Veteriner,Kreş/Gündüz Bakımevi
407,Ankara,Polatlı,Şehitlik,134241-102,10-05-2023,3 + 1,145 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,1.749.000 TL,Boş,,7.500 TL,,,,,,,,,,,,,,,
408,Ankara,Polatlı,Şehitlik,129186-355,10-05-2023,4 + 1,185 m2,Ara Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,Evet (Site Adı Belirtilmemiş),Doğalgaz,Evet,,182 m,458 m,"1,8 km",2 km,2 km,699 m,,,,420 m,615 m,197 m,47 m,"2,7 km",660 m,2.450.000 TL,Boş,Evet,8.000 TL,,"Kuzey, Güney, Doğu, Batı",,"4,6 km",116 m,"1,1 km",556 m,,,,,,,,
409,Ankara,Çankaya,Osman Temiz,2263-1280,10-05-2023,3 + 1,120 m2,1. Kat,26 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,7 km",137 m,891 m,"5,8 km",348 m,349 m,381 m,"1,4 km","1,7 km","6,6 km",382 m,323 m,85 m,14 m,2 km,228 m,2.200.000 TL,Boş,Hayır,8.000 TL,80 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
410,Ankara,Çankaya,Seyranbağları,26985-2856,10-05-2023,2 + 1,110 m2,Yüksek Giriş,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,8 km",85 m,"2,9 km","5,8 km",535 m,891 m,182 m,196 m,"1,5 km",3 km,117 m,109 m,120 m,64 m,"1,1 km",163 m,1.250.000 TL,Mülk Sahibi,Hayır,10.000 TL,50 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
411,Ankara,Keçiören,Karakaya,88764-408,10-05-2023,3 + 1,155 m2,1. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,"5,3 km",60 m,2 km,,"4,1 km","1,3 km",538 m,"4,3 km","5,3 km","5,3 km",377 m,99 m,114 m,23 m,"3,2 km",92 m,1.925.000 TL,Boş,Evet,6.000 TL,,"Güney, Doğu","15,2 km",,,,,,,,,,,,
412,Ankara,Keçiören,Osmangazi,41198-1137,10-05-2023,3 + 1,155 m2,2. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,,1,,,Kat Mülkiyeti,,Doğalgaz,Evet,"1,3 km",16 m,594 m,,301 m,274 m,649 m,"1,2 km","3,9 km","1,5 km",62 m,120 m,187 m,14 m,802 m,199 m,2.350.000 TL,Boş,Hayır,8.000 TL,70 TL,,"16,1 km",,,,,,,,,,,,
413,Ankara,Altındağ,Örnek,131346-330,10-05-2023,2 + 1,100 m2,Zemin,4 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,"Akgün Zümrüt Evler Sitesi (Ankara, Altındağ, Örnek)",Doğalgaz,Evet,"2,3 km",151 m,"1,1 km","3,5 km",955 m,895 m,605 m,"1,9 km",3 km,"2,9 km",182 m,817 m,197 m,175 m,"2,5 km",136 m,1.420.000 TL,Mülk Sahibi,Evet,7.000 TL,400 TL,"Doğu, Batı",,,,,,,,,,,,,
414,Ankara,Çankaya,Aydınlar,3341-18333,10-05-2023,2 + 1,100 m2,Kot 2,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,2 km",110 m,283 m,"4,9 km",346 m,740 m,553 m,814 m,"2,6 km","6,2 km",223 m,409 m,137 m,175 m,"2,1 km",384 m,900.000 TL,Kiracılı,Hayır,,50 TL,Doğu,,,,,,,,,,,,,
415,Ankara,Çankaya,Keklik Pınarı,4181-740,10-05-2023,4 + 1,200 m2,1. Kat,20 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,Metiş Doruk Sitesi,Doğalgaz,Evet,6 km,233 m,"1,4 km",7 km,"2,3 km","1,8 km",348 m,"1,6 km","2,6 km","8,1 km",839 m,84 m,296 m,238 m,"1,9 km",344 m,6.250.000 TL,Kiracılı,Hayır,9.000 TL,1.250 TL,Doğu,,,,,,,,,,,,,
416,Ankara,Çankaya,Seyranbağları,137073-53,10-05-2023,2 + 1,80 m2,Ara Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,1.200.000 TL,Mülk Sahibi,Hayır,8.000 TL,50 TL,"Güney, Doğu",,,,,,,,,,,,,
417,Ankara,Çankaya,Tınaztepe,72190-1365,10-05-2023,2 + 1,95 m2,4. Kat,45 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kat Mülkiyeti,,Doğalgaz,Evet,984 m,258 m,"1,1 km","4,4 km",602 m,612 m,414 m,721 m,898 m,"1,6 km",345 m,186 m,30 m,89 m,"1,1 km",26 m,2.100.000 TL,Boş,,9.000 TL,100 TL,Güney,,,,,,,,,,,,,
418,Ankara,Etimesgut,Piyade,122088-515,10-05-2023,3 + 1,120 m2,3. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,3 km",103 m,"2,9 km","15,5 km",692 m,714 m,384 m,967 m,"4,5 km","7,6 km",516 m,496 m,158 m,58 m,"1,5 km",58 m,1.899.000 TL,Mülk Sahibi,Hayır,,,"Güney, Doğu, Batı",,,,,,,,,,,,,
419,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,7524-5272,10-05-2023,4 + 1,180 m2,4. Kat,17 Yaşında,Merkezi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,Eston 2 Sitesi,Doğalgaz,Evet,"1,7 km",164 m,"4,1 km",12 km,812 m,801 m,"1,6 km",243 m,"3,2 km","4,8 km",328 m,254 m,265 m,409 m,"1,1 km",320 m,7.800.000 TL,Kiracılı,Hayır,16.000 TL,2.700 TL,"Doğu, Batı",,,,,,,,,,,,,
420,Ankara,Yenimahalle,Demetevler,96259-499,10-05-2023,3 + 1,135 m2,6. Kat,35 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,340 m,192 m,"2,6 km","5,3 km",440 m,639 m,418 m,221 m,2 km,"3,4 km",131 m,131 m,180 m,26 m,"1,4 km",135 m,1.420.000 TL,Mülk Sahibi,Hayır,6.500 TL,50 TL,"Güney, Doğu",,,,,,,,,,,,,
421,Ankara,Akyurt,Timurhan,137010-14,10-05-2023,2 + 1,105 m2,Bahçe Katı,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,458 m,"14,2 km",,"1,6 km","5,8 km",617 m,"1,8 km","10,7 km","10,8 km","1,4 km","1,4 km",565 m,481 m,"19,2 km",516 m,750.000 TL,Boş,Hayır,,,,"6,7 km",,,,,,,,,"18,2 km",,,
422,Ankara,Mamak,Abidinpaşa,131828-311,10-05-2023,3 + 1,125 m2,2. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,881 m,229 m,"2,3 km","5,1 km",599 m,685 m,221 m,688 m,"2,1 km",1 km,196 m,465 m,329 m,60 m,"2,8 km",234 m,1.350.000 TL,Kiracılı,Hayır,8.000 TL,,Güney,,,,,,,,,,,,,
423,Ankara,Mamak,Mutlu,93256-674,10-05-2023,4 + 1,260 m2,3. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,6 km",88 m,547 m,"7,8 km","1,4 km","1,3 km",517 m,"2,1 km","4,1 km","3,5 km",60 m,950 m,165 m,43 m,"3,1 km",577 m,2.599.000 TL,Boş,Evet,15.000 TL,100 TL,Güney,,,,,,,,,,,,,
424,Ankara,Yenimahalle,İnönü,121320-426,10-05-2023,3 + 1,120 m2,1. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,5 km",260 m,"2,3 km","8,2 km","1,2 km",234 m,234 m,"2,2 km",2 km,"6,6 km",533 m,61 m,95 m,392 m,984 m,119 m,2.250.000 TL,Kiracılı,Evet,,125 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
425,Ankara,Yenimahalle,Çiğdemtepe,133953-22,09-05-2023,4 + 1,200 m2,Giriş Katı,5 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,9 km",72 m,631 m,6 km,"2,5 km","3,2 km",495 m,893 m,"2,6 km","3,8 km",85 m,164 m,227 m,45 m,"3,7 km",618 m,2.300.000 TL,Kiracılı,Hayır,8.000 TL,50 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
426,Ankara,Keçiören,İncirli,129460-235,10-05-2023,3 + 1,100 m2,Giriş Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,9 km",125 m,789 m,,975 m,975 m,191 m,207 m,"1,9 km",2 km,292 m,328 m,78 m,80 m,"2,2 km",160 m,1.149.000 TL,Boş,Evet,4.000 TL,100 TL,"Kuzey, Güney, Doğu, Batı","19,1 km",,,,,,,,,,,,
427,Ankara,Keçiören,Kanuni,101486-2021,10-05-2023,3 + 1,125 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat İrtifakı,,Doğalgaz,Evet,3 km,20 m,"1,3 km",,2 km,"1,1 km",95 m,"2,7 km","4,7 km","3,3 km",125 m,199 m,108 m,24 m,"2,4 km",92 m,1.549.000 TL,Kiracılı,Hayır,7.000 TL,100 TL,"Güney, Doğu, Batı",15 km,,,,,,,,,,,,
428,Ankara,Keçiören,Adnan Menderes,133919-3,10-05-2023,6 + 1,250 m2,En Üst Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,541 m,181 m,498 m,,577 m,570 m,449 m,"1,1 km","3,9 km","1,1 km",331 m,163 m,119 m,49 m,"1,7 km",205 m,2.350.000 TL,Kiracılı,Hayır,12.000 TL,,,"16,4 km",,,,,,,,,,,,
429,Ankara,Mamak,Kazım Orbay,89899-1274,09-05-2023,3 + 1,110 m2,Ara Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"2,4 km",44 m,"1,8 km","6,6 km","1,4 km","1,4 km",504 m,"1,4 km","2,9 km","2,2 km",313 m,230 m,248 m,71 m,3 km,351 m,1.700.000 TL,Mülk Sahibi,Hayır,7.500 TL,50 TL,"Güney, Doğu",,,,,,,,,,,,,
430,Ankara,Altındağ,Battalgazi,130104-762,10-05-2023,2 + 1,100 m2,Bahçe Katı,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"5,3 km",223 m,"1,4 km",,"4,4 km","4,4 km",251 m,461 m,"7,2 km","6,6 km",322 m,192 m,189 m,21 m,"4,3 km",566 m,850.000 TL,Kiracılı,Hayır,,,"Güney, Doğu, Batı","17,3 km",,,,,,,,,,,,
431,Ankara,Etimesgut,Bağlıca,136890-71,10-05-2023,5 + 1,500 m2,,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,5,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"5,2 km",85 m,"5,8 km","16,2 km",4 km,"5,8 km",648 m,"1,9 km","2,3 km","8,8 km",609 m,701 m,507 m,"1,6 km","4,4 km",341 m,11.000.000 TL,,Evet,25.000 TL,,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
432,Ankara,Sincan,Akşemsettin,99289-1469,10-05-2023,2 + 1,100 m2,Yüksek Giriş,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,7 km",124 m,745 m,"19,7 km",455 m,441 m,101 m,618 m,"8,8 km","4,5 km",90 m,800 m,305 m,30 m,"2,3 km",122 m,1.199.000 TL,Mülk Sahibi,Evet,5.000 TL,30 TL,Doğu,,,,,,,,,,,,,
433,Ankara,Etimesgut,Yeni Bağlıca,134533-4,10-05-2023,5 + 1,275 m2,,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,5 km",405 m,"5,7 km","13,7 km","4,2 km","4,4 km","1,5 km","1,2 km","2,3 km","7,1 km",496 m,420 m,320 m,803 m,"2,5 km","1,2 km",10.450.000 TL,Kiracılı,Hayır,,,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
434,Ankara,Pursaklar,Saray Osmangazi,65431-11699,10-05-2023,4 + 1,155 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,9 km,140 m,"2,8 km",,"3,6 km","3,5 km",664 m,"4,5 km","7,4 km","7,3 km",800 m,605 m,311 m,61 m,"9,3 km",378 m,3.250.000 TL,Boş,Hayır,,,,"7,6 km",,,,,,,,,,,,
435,Ankara,Keçiören,Ovacık,133106-18,10-05-2023,4 + 1,210 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Yapım Aşamasında,,,Doğalgaz,Evet,"3,5 km","1,1 km","2,3 km",,"2,5 km","1,7 km","1,4 km","2,7 km","3,4 km","3,6 km",878 m,804 m,921 m,891 m,"1,6 km","1,4 km",4.050.000 TL,Boş,Evet,8.000 TL,,Güney,"16,5 km",,,,,,,,,,,,
436,Ankara,Mamak,Peyami Safa,136063-87,10-05-2023,3 + 1,135 m2,Bahçe Katı,16 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,7 km",36 m,"2,4 km","5,9 km","1,4 km","1,5 km",293 m,942 m,"2,4 km","1,6 km",331 m,276 m,189 m,43 m,"3,1 km",226 m,920.000 TL,Kiracılı,Hayır,,,"Güney, Batı",,,,,,,,,,,,,
437,Ankara,Keçiören,Yükseltepe,133497-228,10-05-2023,4 + 1,230 m2,14. Kat,2 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,6 km",239 m,971 m,,"3,9 km","3,9 km",861 m,"2,6 km","1,5 km","4,1 km",520 m,365 m,542 m,366 m,"1,7 km",635 m,4.874.000 TL,Mülk Sahibi,Evet,20.000 TL,200 TL,"Güney, Doğu, Batı","19,8 km",,,,,,,,,,,,
438,Ankara,Keçiören,Atapark,132121-51,10-05-2023,3 + 1,144 m2,Yüksek Giriş,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"1,6 km",155 m,"1,3 km",,865 m,738 m,189 m,754 m,"2,2 km","1,7 km",442 m,694 m,155 m,76 m,"1,1 km",381 m,1.800.000 TL,Boş,Evet,8.500 TL,70 TL,"Güney, Doğu, Batı","17,7 km",,,,,,,,,,,,
439,Ankara,Sincan,Fevzi Çakmak,133512-395,10-05-2023,3 + 1,125 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,,,,,,,,,,,,,,,,,,1.250.000 TL,Boş,Hayır,7.000 TL,100 TL,"Güney, Batı",,,,,,,,,,,,,
440,Ankara,Keçiören,Yakacık,18865-3588,10-05-2023,3 + 1,150 m2,Yüksek Giriş,1 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,265 m,80 m,"1,4 km",,925 m,717 m,298 m,"1,2 km","3,1 km","1,3 km",367 m,348 m,73 m,65 m,"1,4 km",130 m,3.450.000 TL,Boş,Hayır,,,"Kuzey, Doğu","17,3 km",,,,,,,,,,,,
441,Ankara,Çankaya,Alacaatlı,6890-6754,10-05-2023,4 + 1,200 m2,Ara Kat,10 Yaşında,Merkezi,16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,Bağ Park Konutları,Doğalgaz,,"4,4 km",114 m,"5,9 km","14,6 km","2,2 km","2,2 km",832 m,"2,8 km","4,1 km","6,1 km",418 m,623 m,611 m,717 m,"3,8 km",738 m,5.500.000 TL,Mülk Sahibi,Hayır,,2.000 TL,"Güney, Batı",,,,,,,,,,,,,
442,Ankara,Etimesgut,Piyade,12890-5669,10-05-2023,3 + 1,125 m2,1. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"3,9 km",165 m,"2,8 km","15,3 km",1 km,"1,1 km",231 m,"1,1 km","4,5 km","7,5 km",354 m,568 m,78 m,44 m,"2,1 km",302 m,1.699.000 TL,Mülk Sahibi,Hayır,7.500 TL,50 TL,"Kuzey, Doğu",,,,,,,,,,,,,
443,Ankara,Çankaya,Keklik Pınarı,5733-6621,10-05-2023,4 + 1,280 m2,3. Kat,24 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"5,8 km",109 m,"1,1 km","6,7 km","2,3 km","1,4 km",88 m,"1,2 km","2,5 km","8,1 km",1 km,340 m,62 m,274 m,"1,9 km",67 m,2.680.000 TL,Kiracılı,Hayır,10.000 TL,100 TL,,,,,,,,,,,,,,
444,Ankara,Çankaya,Aydınlar,3493-29402,10-05-2023,3 + 1,130 m2,1. Kat,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,2.290.000 TL,Boş,Hayır,,50 TL,"Güney, Doğu",,,,,,,,,,,,,
445,Ankara,Yenimahalle,Pamuklar,5837-5818,10-05-2023,3 + 1,150 m2,6. Kat,13 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,Doğalgaz,Evet,"2,3 km",209 m,"1,4 km",4 km,"2,2 km","2,3 km",133 m,"1,3 km","1,6 km","1,8 km",187 m,422 m,32 m,94 m,"1,9 km",287 m,2.500.000 TL,Boş,Hayır,13.000 TL,150 TL,Güney,,,,,,,,,,,,,
446,Ankara,Etimesgut,Göksu,44824-2924,10-05-2023,4 + 1,170 m2,Ara Kat,15 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,Doğalgaz,Evet,508 m,69 m,"4,7 km","15,9 km","1,5 km","1,5 km",813 m,"1,1 km","5,7 km","9,6 km",332 m,466 m,190 m,214 m,187 m,486 m,3.830.000 TL,Boş,Hayır,,1.000 TL,"Güney, Batı",,,,,,,,,,,,,
447,Ankara,Yenimahalle,Ragıp Tüzün,25821-108,10-05-2023,4 + 1,175 m2,3. Kat,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,456 m,146 m,"2,9 km","3,4 km",217 m,660 m,166 m,70 m,"1,1 km","1,7 km",238 m,338 m,150 m,137 m,298 m,59 m,1.995.000 TL,Kiracılı,Hayır,9.000 TL,,"Kuzey, Güney",,,,,,,,,,,,,
448,Ankara,Sincan,Mareşal Çakmak,116051-210,10-05-2023,2 + 1,85 m2,Yüksek Giriş,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat İrtifakı,,Doğalgaz,Evet,"2,9 km",335 m,793 m,"19,1 km",798 m,871 m,289 m,947 m,"8,2 km","4,1 km",123 m,159 m,73 m,80 m,"1,4 km",335 m,670.000 TL,,Hayır,3.500 TL,35 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
449,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,8315-12678,10-05-2023,7 + 2,450 m2,,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,5 km",108 m,"3,9 km","11,8 km",968 m,955 m,"1,5 km",240 m,"3,3 km","4,6 km",532 m,193 m,43 m,282 m,1 km,94 m,20.000.000 TL,Kiracılı,Evet,25.000 TL,,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
450,Ankara,Çankaya,Mimar Sinan,46993-1000,10-05-2023,2 + 1,100 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kat Mülkiyeti,,Doğalgaz,Evet,"1,5 km",190 m,"2,1 km","5,7 km","1,6 km","1,5 km",697 m,"1,4 km","1,6 km","1,3 km",314 m,256 m,258 m,203 m,"2,2 km",741 m,2.300.000 TL,Boş,Evet,11.000 TL,200 TL,"Kuzey, Güney, Doğu, Batı",,,,,,,,,,,,,
451,Ankara,Çankaya,Güvenevler,4367-5731,10-05-2023,3 + 1,135 m2,3. Kat,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,2 km,176 m,"2,3 km","4,3 km",192 m,616 m,339 m,405 m,223 m,"3,5 km",135 m,729 m,148 m,49 m,722 m,126 m,2.700.000 TL,Kiracılı,,4.500 TL,1.400 TL,"Güney, Batı",,,,,,,,,,,,,
452,Ankara,Keçiören,Kavacık Subayevleri,128501-716,10-05-2023,3 + 1,140 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,,,,,,,,,,,,,,,,,,2.529.000 TL,Boş,Hayır,10.000 TL,100 TL,"Güney, Batı",,,,,,,,,,,,,
453,Ankara,Etimesgut,Bağlıca,132150-83,10-05-2023,3 + 1,145 m2,9. Kat,10 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,"Gözde Park Evleri Sitesi 2 (Ankara, Etimesgut, Bağlıca)",Doğalgaz,Evet,"5,5 km",225 m,"6,3 km","16,6 km",4 km,"5,9 km",171 m,"2,5 km","2,6 km","8,9 km",168 m,346 m,229 m,"2,1 km","4,8 km",489 m,3.100.000 TL,Kiracılı,Evet,7.500 TL,,"Kuzey, Güney, Batı",,,,,,,,,,,,,
454,Ankara,Keçiören,Karşıyaka,3473-2021,10-05-2023,3 + 1,140 m2,3. Kat,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat İrtifakı,,Doğalgaz,Evet,"5,9 km",220 m,"2,4 km",,"2,4 km","2,3 km","1,5 km","2,8 km","7,3 km","6,2 km","1,7 km","1,9 km","1,4 km","1,3 km","5,4 km","1,9 km",1.650.000 TL,Boş,Hayır,,150 TL,Güney,"12,8 km",,,,,,,,,,,,
455,Ankara,Gölbaşı,Seğmenler,137266-6,09-05-2023,3 + 1,150 m2,2. Kat,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,,,,,,,,,,,,,,,,,2.195.000 TL,Mülk Sahibi,Hayır,,70 TL,"Doğu, Batı",,,,,,,,,,,,,
456,Ankara,Yenimahalle,Yeni Batı,41980-1563,10-05-2023,4 + 1,205 m2,2. Kat,10 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,Doğalgaz,Evet,947 m,298 m,"1,6 km","13,1 km",2 km,"2,1 km",1000 m,651 m,"4,7 km",11 km,414 m,153 m,219 m,96 m,3 km,284 m,3.500.000 TL,Boş,Hayır,,,"Doğu, Batı",,,,,,,,,,,,,
457,Ankara,Etimesgut,Göksu,53646-6963,10-05-2023,4 + 1,177 m2,21 ve üzeri,8 Yaşında,Merkezi (Pay Ölçer),29 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"1,7 km",167 m,"4,8 km","16,7 km","2,7 km","2,7 km",403 m,"2,3 km","6,8 km",10 km,954 m,929 m,0 m,782 m,596 m,928 m,6.250.000 TL,Mülk Sahibi,Hayır,,1.150 TL,"Güney, Doğu, Batı",,,,,,,,,,,,,
458,Ankara,Çankaya,Gaziosmanpaşa,32276-1457,10-05-2023,3 + 1,195 m2,1. Kat,35 Yaşında,Merkezi,3 Katlı,Uygun değil,Eşyalı Değil,3,Betonarme,Sıfır,Kat İrtifakı,,Doğalgaz,Evet,"2,9 km",89 m,"2,8 km","5,3 km",391 m,989 m,152 m,181 m,836 m,"3,5 km",236 m,242 m,335 m,34 m,563 m,154 m,5.950.000 TL,Boş,Hayır,30.000 TL,2.500 TL,"Kuzey, Doğu, Batı",,,,,,,,,,,,,
459,Ankara,Çankaya,Birlik,120352-443,10-05-2023,2 + 1,68 m2,1. Kat,11 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kat Mülkiyeti,,Doğalgaz,Evet,"4,9 km",227 m,"2,5 km","7,3 km",933 m,924 m,393 m,194 m,"2,8 km","5,1 km",62 m,112 m,164 m,193 m,"1,3 km",537 m,1.490.000 TL,Kiracılı,Hayır,8.000 TL,50 TL,"Güney, Batı",,,,,,,,,,,,,
