,District,Neighborhood,Num_Of_Room,Area,Floor,Age,Heat_type,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Usage,Price
5439,Çankaya,Osman Temiz,4,135.0,interstage,28.0,Kombi,8.0,1.0,0,1.0,Boş,3950000.0
5440,Sincan,Menderes,4,125.0,interstage,3.0,Kombi,3.0,1.0,1,1.0,Kiracılı,1099000.0
5441,Mamak,Demirlibahçe,3,100.0,interstage,30.0,Kombi,2.0,1.0,0,1.0,Mülk Sahibi,1000000.0
5442,Keçiören,Şenlik,4,130.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1665000.0
5443,Çankaya,Arka Topraklık,3,95.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1439000.0
5444,Keçiören,Etlik,4,130.0,interstage,30.0,Kombi,3.0,1.0,1,1.0,Boş,1735000.0
5445,Keçiören,Tepebaşı,4,125.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Kiracılı,2100000.0
5446,Çankaya,Ata,5,190.0,interstage,15.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,4100000.0
5447,Mamak,Kutlu,4,110.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1450000.0
5448,Çankaya,Cevizlidere,5,170.0,interstage,10.0,Merkezi (Pay Ölçer),5.0,1.0,0,2.0,Kiracılı,3300000.0
5449,Çankaya,Metin Oktay,4,135.0,interstage,6.0,Kombi,4.0,1.0,0,1.0,Kiracılı,2190000.0
5450,Mamak,Başak,4,125.0,interstage,30.0,Kombi,4.0,1.0,0,1.0,Boş,850000.0
5451,Etimesgut,Şehit Osman Avcı,4,145.0,interstage,10.0,Merkezi,6.0,1.0,0,2.0,Kiracılı,3225000.0
5452,Sincan,Mustafa Kemal,4,125.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1550000.0
5453,Altındağ,Örnek,2,75.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Kiracılı,515000.0
5454,Etimesgut,Topçu,5,250.0,interstage,13.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2029000.0
5455,Mamak,Şafaktepe,3,90.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1399000.0
5456,Polatlı,Cumhuriyet,4,120.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,580000.0
5457,Keçiören,Tepebaşı,4,130.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Boş,1650000.0
5458,Çankaya,Maltepe,3,120.0,interstage,55.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1470000.0
5459,Altındağ,Örnek,4,120.0,interstage,40.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1275000.0
5460,Keçiören,Basınevleri,4,140.0,interstage,12.0,Kombi,8.0,1.0,0,1.0,Kiracılı,1550000.0
5461,Keçiören,Tepebaşı,4,135.0,interstage,35.0,Kombi,3.0,1.0,0,1.0,Boş,1750000.0
5462,Etimesgut,İstasyon,4,110.0,interstage,24.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1325000.0
5463,Sincan,Selçuklu,4,135.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Boş,1399000.0
5464,Pursaklar,Saray Fatih,4,140.0,interstage,8.0,Kombi,8.0,1.0,1,2.0,Boş,1550000.0
5465,Çankaya,Harbiye,4,130.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Boş,2270000.0
5466,Mamak,Boğaziçi,2,90.0,interstage,7.0,Kombi,6.0,0.0,0,2.0,Boş,755000.0
5468,Polatlı,Şentepe,4,111.0,interstage,25.0,Kombi,5.0,1.0,0,1.0,Mülk Sahibi,600000.0
5469,Çankaya,100. Yıl,4,130.0,interstage,25.0,Kombi,5.0,1.0,0,1.0,Boş,3350000.0
5470,Altındağ,Aydınlıkevler,4,135.0,interstage,40.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1400000.0
5471,Mamak,Şahintepe,3,90.0,interstage,12.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,890000.0
5472,Etimesgut,Topçu,3,100.0,interstage,7.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,950000.0
5473,Pursaklar,Mimar Sinan,5,200.0,interstage,2.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Mülk Sahibi,2550000.0
5474,Çankaya,Gökkuşağı,4,135.0,interstage,18.0,Kombi,4.0,1.0,0,1.0,Kiracılı,2550000.0
5475,Altındağ,Beşikkaya,4,200.0,interstage,4.0,Kombi,13.0,1.0,0,2.0,Boş,2250000.0
5476,Mamak,General Zeki Doğan,4,110.0,interstage,12.0,Kombi,4.0,1.0,0,1.0,Kiracılı,845000.0
5477,Çankaya,Sancak,4,125.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Kiracılı,2900000.0
5478,Mamak,General Zeki Doğan,4,120.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1200000.0
5479,Pursaklar,Merkez,4,130.0,interstage,18.0,Kombi,3.0,1.0,0,1.0,Boş,1519000.0
5480,Keçiören,Yayla,4,140.0,interstage,13.0,Kombi,3.0,1.0,0,1.0,Boş,1475000.0
5481,Mamak,Ege,4,150.0,interstage,4.0,Kombi,10.0,1.0,1,1.0,Mülk Sahibi,5250000.0
5482,Çankaya,Yukarı Bahçelievler,4,170.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,5150000.0
5483,Gölbaşı,Eymir,5,195.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,3450000.0
5484,Yenimahalle,Yunus Emre,4,150.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,4000000.0
5485,Çankaya,Harbiye,4,120.0,interstage,30.0,Kombi,7.0,1.0,0,1.0,Kiracılı,1550000.0
5487,Etimesgut,Piyade,4,125.0,interstage,17.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1480000.0
5488,Çankaya,Emek,5,260.0,interstage,20.0,Kombi,3.0,1.0,0,2.0,Kiracılı,4740000.0
5489,Mamak,Cengizhan,4,150.0,interstage,9.0,Kombi,4.0,1.0,0,2.0,Boş,1199000.0
5491,Keçiören,Etlik,6,190.0,interstage,25.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,3400000.0
5492,Mamak,Tuzluçayır,4,130.0,interstage,21.0,Kombi,2.0,1.0,0,1.0,Kiracılı,1219000.0
5493,Çankaya,İlkadım,3,100.0,interstage,26.0,Merkezi,4.0,1.0,0,1.0,Mülk Sahibi,2100000.0
5494,Sincan,Atatürk,4,125.0,interstage,23.0,Kombi,4.0,1.0,0,1.0,Boş,859000.0
5495,Keçiören,Yeşiltepe,4,125.0,interstage,20.0,Kombi,15.0,1.0,0,1.0,Boş,1450000.0
5496,Keçiören,Aşağı Eğlence,4,125.0,interstage,29.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1489000.0
5497,Keçiören,Yayla,4,140.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Boş,1789000.0
5498,Keçiören,Karakaya,4,130.0,interstage,0.0,Kombi,4.0,0.0,0,1.0,Boş,1449000.0
5499,Keçiören,Kanuni,6,240.0,interstage,9.0,Kombi,3.0,0.0,0,1.0,Mülk Sahibi,3000000.0
5500,Yenimahalle,Çiğdemtepe,4,160.0,interstage,13.0,Merkezi (Pay Ölçer),10.0,1.0,0,2.0,Mülk Sahibi,2449000.0
5501,Keçiören,Ayvalı,4,135.0,interstage,13.0,Kombi,5.0,1.0,0,1.0,Boş,2950000.0
5502,Pursaklar,Fatih,7,300.0,interstage,10.0,Yerden Isıtma,3.0,1.0,0,3.0,Mülk Sahibi,3250000.0
5503,Keçiören,Sancaktepe,9,500.0,interstage,4.0,Merkezi (Pay Ölçer),18.0,1.0,1,4.0,Boş,5750000.0
5504,Sincan,Tandoğan,3,115.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,930000.0
5505,Etimesgut,Piyade,4,135.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1679000.0
5506,Etimesgut,Elvan,4,125.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Boş,1675000.0
5507,Yenimahalle,Yunus Emre,4,125.0,interstage,23.0,Kombi,3.0,1.0,0,1.0,Boş,975000.0
5508,Keçiören,Yükseltepe,4,135.0,interstage,6.0,Kombi,3.0,1.0,0,1.0,Boş,1649000.0
5509,Mamak,Mehtap,4,125.0,interstage,21.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1279000.0
5510,Gölbaşı,Taşpınar,3,90.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,2400000.0
5511,Mamak,General Zeki Doğan,4,120.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,799000.0
5512,Etimesgut,Şeyh Şamil,5,200.0,interstage,0.0,Merkezi (Pay Ölçer),10.0,1.0,0,2.0,Boş,3800000.0
5513,Altındağ,Başpınar,4,140.0,interstage,3.0,Kombi,5.0,1.0,0,1.0,Boş,1250000.0
5514,Mamak,Hürel,5,200.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Boş,1900000.0
5515,Altındağ,Önder,4,120.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1500000.0
5516,Yenimahalle,Esentepe,5,300.0,interstage,14.0,Kombi,3.0,1.0,0,2.0,Kiracılı,4250000.0
5517,Etimesgut,Süvari,5,220.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2080000.0
5518,Mamak,Fahri Korutürk,5,250.0,interstage,5.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1545000.0
5519,Altındağ,Doğantepe,5,200.0,interstage,6.0,Kombi,3.0,1.0,0,2.0,Kiracılı,2500000.0
5520,Çankaya,Kavaklıdere,4,175.0,interstage,40.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,2600000.0
5521,Mamak,Akşemsettin,4,145.0,interstage,10.0,Kombi,12.0,1.0,0,1.0,Kiracılı,1565000.0
5522,Çankaya,Osman Temiz,4,130.0,interstage,21.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2250000.0
5523,Yenimahalle,Kentkoop,4,128.0,interstage,25.0,Kombi,9.0,1.0,0,1.0,Kiracılı,2249000.0
5524,Mamak,Ege,5,165.0,interstage,0.0,Kombi,10.0,1.0,0,2.0,Boş,2950000.0
5525,Çankaya,Yukarı Bahçelievler,3,110.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,4150000.0
5526,Etimesgut,Şehit Osman Avcı,3,90.0,interstage,5.0,Merkezi (Pay Ölçer),9.0,1.0,0,1.0,Kiracılı,2500000.0
5527,Etimesgut,Topçu,4,110.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1550000.0
5528,Çankaya,Kültür,3,90.0,interstage,41.0,Merkezi,5.0,1.0,0,1.0,Mülk Sahibi,1550000.0
5529,Mamak,Kutlu,4,145.0,interstage,12.0,Kombi,4.0,1.0,1,1.0,Mülk Sahibi,1275000.0
5530,Çankaya,Kocatepe,3,110.0,interstage,35.0,Merkezi,5.0,1.0,0,1.0,Kiracılı,1760000.0
5531,Yenimahalle,Emniyet,5,240.0,interstage,5.0,Kombi,2.0,1.0,0,2.0,Mülk Sahibi,5000000.0
5532,Keçiören,Esertepe,4,125.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Boş,1275000.0
5533,Yenimahalle,Kardelen,5,180.0,interstage,12.0,Merkezi (Pay Ölçer),8.0,1.0,0,2.0,Mülk Sahibi,3650000.0
5534,Mamak,General Zeki Doğan,4,115.0,interstage,20.0,Kombi,6.0,1.0,1,1.0,Kiracılı,1325000.0
5535,Polatlı,İstiklal,1,55.0,interstage,2.0,Kombi,11.0,1.0,0,1.0,Boş,900000.0
5536,Mamak,Şafaktepe,4,110.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1050000.0
5537,Çankaya,Öveçler,5,265.0,interstage,30.0,Kombi,3.0,1.0,1,1.0,Boş,3650000.0
5538,Kızılcahamam,Akçay,5,150.0,interstage,6.0,Kombi,9.0,1.0,0,2.0,Mülk Sahibi,2600000.0
5539,Yenimahalle,Ata,5,220.0,interstage,0.0,Yerden Isıtma,26.0,1.0,0,2.0,Boş,4000000.0
5540,Pursaklar,Mimar Sinan,5,180.0,interstage,4.0,Kombi,12.0,1.0,0,2.0,Boş,2750000.0
5541,Mamak,Aşık Veysel,4,130.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1550000.0
5542,Çankaya,Alacaatlı,6,253.0,interstage,1.0,Merkezi (Pay Ölçer),22.0,1.0,0,4.0,Boş,5600000.0
5543,Çankaya,Aydınlar,4,130.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2200000.0
5544,Yenimahalle,Yunus Emre,6,240.0,interstage,14.0,Kombi,3.0,1.0,0,3.0,Mülk Sahibi,2600000.0
5545,Çankaya,Akpınar,2,100.0,interstage,15.0,Kombi,7.0,1.0,0,1.0,Mülk Sahibi,1475000.0
5546,Mamak,Türközü,6,350.0,interstage,0.0,Kombi,10.0,1.0,0,4.0,Boş,4250000.0
5547,Çankaya,Emek,4,145.0,interstage,31.0,Merkezi,9.0,1.0,0,1.0,Kiracılı,3900000.0
5548,Gölbaşı,Taşpınar,2,47.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1435000.0
5549,Etimesgut,Alsancak,4,120.0,interstage,12.0,Kombi,3.0,1.0,0,1.0,Boş,889000.0
5550,Çankaya,Seyranbağları,4,115.0,interstage,14.0,Kombi,3.0,1.0,0,1.0,Boş,2100000.0
5551,Mamak,Şahintepe,4,120.0,interstage,9.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1750000.0
5552,Etimesgut,Şeyh Şamil,4,135.0,interstage,15.0,Kombi,12.0,1.0,0,1.0,Kiracılı,1718000.0
5553,Mamak,Peyami Safa,4,140.0,interstage,19.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1750000.0
5554,Çankaya,Metin Oktay,4,135.0,interstage,10.0,Kombi,5.0,1.0,1,1.0,Kiracılı,2750000.0
5555,Sincan,İstasyon,4,125.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Boş,1600000.0
5556,Çankaya,Emek,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,4200000.0
5557,Keçiören,Etlik,4,130.0,interstage,28.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1500000.0
5558,Sincan,Andiçen,4,125.0,interstage,17.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1245000.0
5559,Keçiören,Aşağı Eğlence,3,95.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1825000.0
5560,Keçiören,Etlik,4,130.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2050000.0
5561,Sincan,Mareşal Çakmak,4,135.0,interstage,16.0,Kombi,3.0,1.0,0,2.0,Boş,1470000.0
5562,Gölbaşı,Örencik,4,185.0,interstage,0.0,Other,4.0,0.0,0,2.0,Boş,2775000.0
5563,Gölbaşı,Örencik,4,185.0,interstage,0.0,Other,4.0,0.0,0,2.0,Boş,2775000.0
5564,Altındağ,Aydınlıkevler,5,155.0,interstage,0.0,Merkezi (Pay Ölçer),4.0,1.0,0,2.0,Boş,4200000.0
5565,Çankaya,Harbiye,4,140.0,interstage,25.0,Merkezi,3.0,1.0,0,1.0,Boş,2750000.0
5566,Keçiören,Ayvalı,4,125.0,interstage,8.0,Kombi,3.0,1.0,0,1.0,Kiracılı,2600000.0
5567,Polatlı,Cumhuriyet,4,135.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Boş,625000.0
5568,Sincan,Pınarbaşı,4,105.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,1299000.0
5569,Çankaya,Barbaros,4,125.0,interstage,31.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,2500000.0
5570,Çankaya,Alacaatlı,3,110.0,interstage,1.0,Merkezi (Pay Ölçer),24.0,1.0,0,2.0,Boş,3510000.0
5571,Çankaya,Muhsin Ertuğrul,3,85.0,interstage,45.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1350000.0
5572,Mamak,Harman,4,115.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1050000.0
5573,Keçiören,Uyanış,4,120.0,interstage,10.0,Kombi,4.0,1.0,0,1.0,Boş,1247000.0
5574,Çankaya,Fakülteler,4,110.0,interstage,30.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,1850000.0
5575,Mamak,Fahri Korutürk,4,155.0,interstage,5.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,2350000.0
5576,Etimesgut,Ahi Mesut,5,200.0,interstage,0.0,Merkezi (Pay Ölçer),15.0,1.0,0,3.0,Boş,4300000.0
5577,Sincan,Alcı,4,150.0,interstage,1.0,Kombi,10.0,1.0,1,2.0,Boş,860000.0
5578,Polatlı,Şentepe,4,148.0,interstage,0.0,Kombi,6.0,1.0,0,2.0,Boş,1580000.0
5579,Altındağ,Örnek,5,185.0,interstage,5.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Boş,3000000.0
5580,Keçiören,Köşk,4,156.0,interstage,19.0,Kombi,3.0,1.0,1,2.0,Boş,2200000.0
5581,Etimesgut,Şehit Osman Avcı,3,78.0,interstage,6.0,Merkezi (Pay Ölçer),9.0,1.0,1,1.0,Kiracılı,1750000.0
5582,Altındağ,Aydınlıkevler,4,110.0,interstage,40.0,Kombi,4.0,1.0,0,1.0,Boş,1500000.0
5583,Keçiören,Güçlükaya,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,2.0,Boş,1890000.0
5584,Yenimahalle,Demetevler,4,125.0,interstage,30.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,1400000.0
5585,Çankaya,Naci Çakır,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,2.0,Boş,2185000.0
5586,Keçiören,Karakaya,4,130.0,interstage,3.0,Kombi,4.0,1.0,0,1.0,Boş,1650000.0
5587,Keçiören,Yükseltepe,5,180.0,interstage,3.0,Merkezi,27.0,1.0,0,2.0,Boş,3499000.0
5588,Çankaya,Keklik Pınarı,5,230.0,interstage,22.0,Kombi,3.0,1.0,1,1.0,Kiracılı,2250000.0
5589,Keçiören,İncirli,5,150.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2350000.0
5590,Mamak,Şafaktepe,3,90.0,interstage,16.0,Kombi,3.0,1.0,1,1.0,Kiracılı,815000.0
5591,Akyurt,Balıkhisar,2,50.0,interstage,0.0,Merkezi (Pay Ölçer),13.0,0.0,0,1.0,Boş,1250000.0
5592,Çankaya,Harbiye,4,130.0,interstage,25.0,Merkezi,3.0,1.0,0,1.0,Kiracılı,2000000.0
5593,Çankaya,Yukarı Dikmen,5,169.0,interstage,19.0,Kombi,4.0,1.0,1,2.0,Boş,3000000.0
5594,Mamak,Akşemsettin,4,140.0,interstage,8.0,Kombi,4.0,1.0,0,1.0,Boş,1545000.0
5595,Etimesgut,Şeyh Şamil,4,135.0,interstage,15.0,Kombi,14.0,1.0,0,1.0,Kiracılı,2150000.0
5596,Keçiören,Basınevleri,3,85.0,interstage,8.0,Kombi,6.0,1.0,0,1.0,Kiracılı,1750000.0
5597,Mamak,General Zeki Doğan,4,95.0,interstage,20.0,Kombi,5.0,1.0,0,1.0,Boş,960000.0
5598,Çankaya,Fakülteler,4,120.0,interstage,15.0,Merkezi,8.0,1.0,0,1.0,Mülk Sahibi,2900000.0
5599,Mamak,Balkiraz,4,110.0,interstage,30.0,Kombi,11.0,1.0,0,1.0,Mülk Sahibi,1600000.0
5600,Yenimahalle,Batı Sitesi,4,105.0,interstage,26.0,Merkezi,9.0,1.0,0,1.0,Boş,1690000.0
5601,Yenimahalle,Yukarı Yahyalar,5,210.0,interstage,7.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,3650000.0
5602,Mamak,Şafaktepe,3,95.0,interstage,25.0,Kombi,3.0,1.0,1,1.0,Boş,879000.0
5603,Çankaya,Aziziye,4,135.0,interstage,30.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,3950000.0
5604,Gölbaşı,Taşpınar,3,110.0,interstage,3.0,Merkezi (Pay Ölçer),30.0,1.0,0,2.0,Boş,4250000.0
5605,Etimesgut,Göksu,2,65.0,interstage,15.0,Merkezi (Pay Ölçer),18.0,1.0,0,1.0,Kiracılı,1750000.0
5606,Etimesgut,Altay,2,62.0,interstage,7.0,Merkezi (Pay Ölçer),16.0,1.0,1,1.0,Mülk Sahibi,1350000.0
5607,Polatlı,Şehitlik,4,125.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Boş,1200000.0
5608,Etimesgut,Altay,4,105.0,interstage,35.0,Merkezi (Pay Ölçer),5.0,1.0,0,1.0,Mülk Sahibi,1575000.0
5609,Polatlı,Şehitlik,5,170.0,interstage,0.0,Merkezi,15.0,1.0,0,2.0,Boş,1650000.0
5610,Keçiören,Etlik,4,130.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1389000.0
5611,Mamak,Harman,4,115.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,925000.0
5612,Yenimahalle,Özevler,4,135.0,interstage,11.0,Kombi,5.0,1.0,0,1.0,Kiracılı,2360000.0
5613,Keçiören,Yayla,4,140.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1600000.0
5614,Altındağ,Hacettepe,5,185.0,interstage,25.0,Kombi,4.0,1.0,0,2.0,Kiracılı,2500000.0
5615,Yenimahalle,Ergazi,2,52.0,interstage,4.0,Merkezi (Pay Ölçer),13.0,1.0,0,1.0,Kiracılı,1950000.0
5616,Mamak,Demirlibahçe,4,100.0,interstage,48.0,Kombi,3.0,1.0,0,1.0,Kiracılı,950000.0
5617,Çankaya,Tınaztepe,4,140.0,interstage,31.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1359000.0
5618,Çankaya,Kırkkonaklar,3,110.0,interstage,8.0,Kombi,4.0,1.0,1,1.0,Kiracılı,2050000.0
5619,Keçiören,Pınarbaşı,4,145.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2190000.0
5620,Keçiören,Şenlik,4,130.0,interstage,45.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1650000.0
5621,Çankaya,Öveçler,4,90.0,interstage,30.0,Kombi,4.0,1.0,0,1.0,Boş,1150000.0
5622,Altındağ,Aydınlıkevler,3,80.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1550000.0
5623,Çankaya,Bahçelievler,3,110.0,interstage,45.0,Kombi,4.0,1.0,0,1.0,Boş,1790000.0
5624,Çankaya,Çiğdem,5,160.0,interstage,20.0,Kombi,5.0,1.0,0,2.0,Kiracılı,4600000.0
5625,Çankaya,Öveçler,4,168.0,interstage,12.0,Other,4.0,1.0,0,1.0,Boş,3000000.0
5626,Mamak,Durali Alıç,4,160.0,interstage,0.0,Kombi,15.0,1.0,0,1.0,Boş,1950000.0
5627,Etimesgut,Eryaman,4,106.0,interstage,17.0,Kombi,8.0,1.0,0,1.0,Kiracılı,2350000.0
5628,Çankaya,Yukarı Bahçelievler,4,120.0,interstage,45.0,Kombi,3.0,1.0,0,1.0,Boş,2500000.0
5629,Polatlı,İstiklal,2,63.0,interstage,0.0,Kombi,11.0,1.0,0,1.0,Boş,1300000.0
5630,Yenimahalle,Turgut Özal,5,220.0,interstage,0.0,Merkezi (Pay Ölçer),13.0,1.0,0,2.0,Boş,5500000.0
5631,Pursaklar,Merkez,3,105.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,995000.0
5632,Keçiören,Hisar,5,155.0,interstage,1.0,Kombi,5.0,1.0,1,2.0,Mülk Sahibi,2000000.0
5633,Yenimahalle,Işınlar,4,145.0,interstage,50.0,Merkezi,11.0,1.0,0,1.0,Mülk Sahibi,2420000.0
5634,Yenimahalle,Demetlale,4,125.0,interstage,11.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1500000.0
5635,Yenimahalle,Turgut Özal,5,186.0,interstage,0.0,Merkezi (Pay Ölçer),13.0,1.0,0,2.0,Boş,4500000.0
5636,Keçiören,Bağlarbaşı,3,110.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Kiracılı,795000.0
5637,Çankaya,Akpınar,4,150.0,interstage,13.0,Kombi,5.0,1.0,0,2.0,Kiracılı,2099000.0
5638,Çankaya,İlkbahar,4,120.0,interstage,3.0,Merkezi (Pay Ölçer),13.0,1.0,0,1.0,Kiracılı,4000000.0
5639,Çankaya,Esatoğlu,3,135.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,3250000.0
5640,Polatlı,İstiklal,4,140.0,interstage,0.0,Kombi,7.0,1.0,0,2.0,Boş,1650000.0
5641,Çankaya,Yukarı Bahçelievler,4,125.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,3050000.0
5642,Keçiören,Ayvalı,4,135.0,interstage,4.0,Kombi,7.0,1.0,0,2.0,Mülk Sahibi,1549000.0
5643,Mamak,Ege,4,145.0,interstage,7.0,Merkezi (Pay Ölçer),8.0,1.0,0,2.0,Boş,2799000.0
5644,Sincan,Tandoğan,4,130.0,interstage,22.0,Kombi,3.0,1.0,0,1.0,Boş,1289000.0
5645,Keçiören,Yayla,4,130.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Boş,1474000.0
5646,Çankaya,Aydınlar,3,105.0,interstage,28.0,Kombi,2.0,1.0,0,1.0,Kiracılı,1689000.0
5647,Çankaya,Aşıkpaşa,3,125.0,interstage,18.0,Kombi,5.0,1.0,1,1.0,Kiracılı,1094000.0
5648,Pursaklar,Mimar Sinan,5,185.0,interstage,1.0,Kombi,14.0,1.0,0,2.0,Mülk Sahibi,3100000.0
5649,Çankaya,Osman Temiz,5,180.0,interstage,25.0,Kombi,2.0,1.0,0,2.0,Boş,3250000.0
5650,Çankaya,Huzur,4,135.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,2580000.0
5651,Pursaklar,Fatih,4,125.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1950000.0
5652,Çankaya,Harbiye,4,130.0,interstage,29.0,Merkezi,3.0,1.0,0,1.0,Kiracılı,2340000.0
5653,Sincan,Akşemsettin,4,120.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Boş,979000.0
5654,Altındağ,Beşikkaya,4,120.0,interstage,6.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1050000.0
5655,Çankaya,Aydınlar,3,110.0,interstage,21.0,Kombi,2.0,1.0,0,2.0,Mülk Sahibi,1375000.0
5656,Keçiören,Ayvalı,4,135.0,interstage,5.0,Kombi,4.0,1.0,0,1.0,Boş,1700000.0
5657,Sincan,Pınarbaşı,4,120.0,interstage,21.0,Kombi,4.0,0.0,0,1.0,Boş,1549000.0
5658,Mamak,Bahçelerüstü,4,140.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1685000.0
5659,Sincan,Selçuklu,4,125.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1180000.0
5660,Yenimahalle,İvedikköy,4,140.0,interstage,3.0,Kombi,8.0,1.0,0,2.0,Boş,1500000.0
5661,Çankaya,Büyükesat,4,165.0,interstage,30.0,Merkezi,6.0,1.0,0,2.0,Mülk Sahibi,3550000.0
5662,Mamak,Kutlu,4,125.0,interstage,17.0,Kombi,4.0,1.0,0,1.0,Boş,1485000.0
5663,Sincan,Andiçen,4,135.0,interstage,16.0,Kombi,4.0,1.0,0,1.0,Boş,1550000.0
